Inf	11.45004	36000.00500	1621.27490	583.58948	9.58113	1271.03857	427.12360	9.61154	1126.69812	511.34131	8.27090	1629.53259	1164.29590	7.70407	836.80408	1481.49011	9.05840	418.75403	303.37268	8.11258
Inf	11.45004	36000.00500	1621.26563	583.57587	9.58089	1271.03076	427.12482	9.61163	1125.95886	511.06030	8.31227	1629.41199	1164.34473	7.70216	836.36432	1481.37317	9.05065	417.64374	303.96899	8.11819
Inf	11.45004	36000.00500	1621.27454	583.56970	9.58021	1271.03113	427.12137	9.61126	1125.52661	510.52679	8.29751	1629.50342	1164.32166	7.70364	836.16748	1481.02319	9.02573	416.86029	304.52417	8.12530
Inf	11.45004	36000.00500	1621.26990	583.56787	9.58133	1271.02710	427.09995	9.61235	1125.98022	510.70435	8.19803	1629.55566	1164.20874	7.70568	835.98450	1480.19324	9.03458	417.37061	304.26514	8.08513
Inf	11.45004	36000.00500	1621.26489	583.56348	9.58038	1271.03027	427.10565	9.61228	1126.90100	510.26013	8.16304	1629.56006	1164.47644	7.70621	836.88104	1479.44592	9.02026	417.15228	303.91663	8.07117
Inf	11.45004	36000.00500	1621.24976	583.53113	9.57799	1271.02124	427.09357	9.61400	1126.70471	510.61481	8.12489	1629.35278	1164.71423	7.70143	837.06860	1479.36108	9.01275	416.50763	303.36804	8.06020
Inf	11.45004	36000.00500	1621.27441	583.54614	9.57953	1271.02808	427.11145	9.61210	1126.92212	510.00299	8.14586	1629.50061	1164.87549	7.70628	837.08295	1479.06860	9.02973	416.17017	303.58728	8.04253
Inf	11.45004	36000.00500	1621.24780	583.53601	9.57804	1271.02051	427.09509	9.61244	1126.95679	510.04095	8.16990	1629.21777	1164.74390	7.70352	837.31555	1479.05640	8.99933	415.90686	304.82178	8.04982
Inf	11.45004	36000.00500	1621.27063	583.56348	9.57965	1271.03516	427.11545	9.61207	1127.29321	510.25751	8.19857	1629.26709	1164.43774	7.70020	837.47064	1478.65356	9.00414	416.42941	304.77539	8.04639
Inf	11.45004	36000.00500	1621.26697	583.55457	9.57845	1271.03223	427.09592	9.61225	1127.36609	510.44403	8.24186	1629.48291	1164.23779	7.70058	836.66656	1478.34180	9.05168	416.08054	304.55652	8.02993
