Inf	21.45004	29413.64000	1621.23706	583.43542	9.58007	1270.99084	427.02423	9.62085	1121.47998	513.76111	9.46092	1630.06348	1163.43311	7.72387	835.60254	1481.32739	9.61675	434.50534	302.61377	9.46011
Inf	21.45004	29413.64000	1621.22754	583.41388	9.59625	1270.99536	427.00000	9.61874	1121.55347	512.79907	9.48553	1630.19116	1163.62683	7.71835	835.99384	1481.53333	9.61540	434.15549	302.00916	9.46115
Inf	21.45004	29413.64000	1621.22595	583.54962	9.58956	1270.99353	427.03867	9.61985	1121.58252	512.56793	9.49482	1630.09082	1163.21277	7.71650	836.37152	1481.62842	9.61339	433.67474	301.52832	9.45397
Inf	21.45004	29413.64000	1621.18750	583.54388	9.57757	1271.01929	426.97766	9.61809	1122.28918	512.65216	9.48648	1630.03833	1163.31641	7.72991	837.01855	1481.20789	9.61646	433.68970	301.61902	9.43716
Inf	21.45004	29413.64000	1621.19080	583.57764	9.57961	1271.02478	427.07651	9.61938	1123.13086	513.05566	9.49694	1629.97949	1163.07422	7.73926	836.96777	1481.03906	9.61122	434.26807	301.60315	9.42663
Inf	21.45004	29413.64000	1621.20508	583.48285	9.57852	1271.00537	427.01685	9.61947	1123.32300	512.92981	9.51050	1630.26221	1162.85657	7.72650	836.39600	1480.85229	9.60354	433.64972	301.33765	9.43668
Inf	21.45004	29413.64000	1621.22119	583.42865	9.58126	1271.00317	427.01367	9.62033	1122.88000	513.30219	9.52824	1629.85840	1163.17078	7.73172	836.82416	1480.87378	9.61588	434.39368	300.65405	9.43612
Inf	21.45004	29413.64000	1621.24780	583.58429	9.57413	1271.00476	427.02145	9.62075	1122.24316	512.96704	9.52282	1630.31360	1163.61108	7.70189	836.85980	1480.94092	9.60771	434.16949	300.48987	9.42177
Inf	21.45004	29413.64000	1621.22998	583.72522	9.56540	1271.01221	427.04108	9.62065	1122.33203	512.71619	9.48352	1629.78296	1163.22925	7.70629	836.54688	1481.74792	9.61367	433.57361	300.56348	9.45057
Inf	21.45004	29413.64000	1621.17664	583.54468	9.58322	1271.00403	427.02866	9.62093	1122.41357	513.03937	9.47299	1629.44824	1163.00073	7.70047	836.67554	1481.85388	9.60561	433.89063	301.08752	9.45711
