Inf	21.69999	0.00075	1620.65601	579.66351	9.54754	1270.57581	423.25027	9.61058	1130.19775	504.06934	9.51657	1627.58728	1155.43677	9.47244	835.11133	1476.54407	9.54779	421.74133	299.30334	9.45783
Inf	21.69999	0.00075	1620.65637	579.64734	9.54751	1270.57410	423.24011	9.60954	1130.49658	503.73120	9.52374	1627.48218	1155.72876	9.47429	834.90210	1477.42383	9.57172	421.73352	299.63208	9.45108
Inf	21.69999	0.00075	1620.65320	579.66705	9.54732	1270.57227	423.26282	9.60967	1131.02051	504.13513	9.51522	1627.39758	1155.86133	9.47877	835.04382	1476.97009	9.56580	422.17020	299.62488	9.46890
Inf	21.69999	0.00075	1620.64624	579.66357	9.54664	1270.56885	423.25275	9.61143	1131.39478	504.05896	9.49845	1627.74475	1155.59863	9.47388	834.84705	1477.12476	9.55696	422.98181	299.92285	9.45144
Inf	21.69999	0.00075	1620.63782	579.66205	9.54715	1270.56238	423.25409	9.61106	1131.92419	503.50244	9.48814	1627.27893	1156.11145	9.47698	834.71484	1477.58215	9.56961	423.04919	299.71057	9.46671
Inf	21.69999	0.00075	1620.63647	579.65479	9.54796	1270.56006	423.25046	9.61124	1132.07703	503.68604	9.48155	1627.82007	1156.34729	9.50624	835.23987	1477.32678	9.56319	422.72540	300.14160	9.47632
Inf	21.69999	0.00075	1620.64233	579.65662	9.54797	1270.55640	423.25864	9.61202	1132.82556	503.68445	9.47699	1628.35718	1156.47705	9.49938	835.09448	1477.31067	9.56137	422.11499	300.63721	9.45976
Inf	21.69999	0.00075	1620.63953	579.66156	9.54833	1270.55530	423.25076	9.61292	1132.50806	503.43335	9.50086	1628.67444	1156.79211	9.49615	835.45264	1477.17188	9.56569	421.87411	300.09045	9.47065
Inf	21.69999	0.00075	1620.63354	579.64563	9.54770	1270.56006	423.23175	9.60989	1131.94287	503.13867	9.50306	1628.15930	1156.46729	9.46778	835.79669	1477.05981	9.56271	421.46310	300.12659	9.49005
Inf	21.69999	0.00075	1620.64929	579.64258	9.54965	1270.56189	423.23956	9.61113	1130.98877	502.95111	9.48195	1628.68591	1156.26135	9.48205	836.18268	1476.90393	9.55787	421.61609	300.79602	9.48697
Inf	21.69999	0.00075	1620.64526	579.63519	9.54885	1270.56299	423.23370	9.61076	1131.85876	502.59186	9.47668	1629.14246	1156.18237	9.49497	835.86737	1476.33630	9.54675	422.36877	300.76855	9.47164
Inf	21.69999	0.00075	1620.64709	579.63501	9.54735	1270.56213	423.23596	9.61002	1131.32251	502.65436	9.47299	1628.95349	1156.89331	9.51172	835.48364	1475.99841	9.54467	422.70966	299.82373	9.47332
Inf	21.69999	0.00075	1620.64160	579.65527	9.54822	1270.56543	423.23276	9.61088	1132.15210	502.85114	9.49721	1628.64160	1157.03625	9.49098	835.36279	1475.82764	9.53603	422.68909	299.40259	9.52954
Inf	21.69999	0.00075	1620.63904	579.65210	9.54681	1270.57251	423.22357	9.61073	1132.50879	502.96838	9.50057	1628.28638	1156.97974	9.50653	835.14166	1475.70251	9.53455	422.77240	299.05139	9.51904
Inf	21.69999	0.00075	1620.64307	579.63959	9.54831	1270.55579	423.23483	9.61122	1131.70325	502.64795	9.50863	1627.89929	1157.65112	9.49837	835.34650	1476.22119	9.55285	423.25513	298.37659	9.52034
Inf	21.69999	0.00075	1620.65295	579.64111	9.54775	1270.56921	423.23102	9.61080	1130.89453	503.09589	9.49333	1627.95825	1157.77710	9.50891	835.18420	1476.94189	9.56092	422.98666	298.23669	9.52073
Inf	21.69999	0.00075	1620.64246	579.65002	9.54806	1270.56873	423.23486	9.61050	1130.09045	503.57617	9.54104	1628.07495	1157.56592	9.50383	835.30078	1476.62781	9.54828	423.10742	298.32776	9.48936
Inf	21.69999	0.00075	1620.64063	579.65613	9.54868	1270.56714	423.24185	9.61143	1130.38965	503.95813	9.53018	1627.43115	1157.33301	9.49254	835.21167	1476.80481	9.55622	424.30756	298.67480	9.41441
Inf	21.69999	0.00075	1620.64417	579.65912	9.54902	1270.56299	423.25690	9.61204	1130.46167	503.99774	9.52120	1627.81213	1156.83582	9.50250	835.56091	1477.29907	9.56383	424.90298	298.22131	9.43831
Inf	21.69999	0.00075	1620.64099	579.65527	9.54978	1270.57422	423.24292	9.61060	1130.97754	503.76154	9.50709	1627.45508	1157.17126	9.50641	835.26355	1477.16370	9.56995	424.69250	298.55786	9.43007
Inf	21.69999	0.00075	1620.64502	579.67108	9.54704	1270.56970	423.25314	9.61119	1130.64587	503.84619	9.49691	1627.89551	1156.56140	9.49601	835.28528	1477.49023	9.56940	424.01694	298.76648	9.49488
Inf	21.69999	0.00075	1620.64526	579.65265	9.54821	1270.56714	423.24069	9.61134	1130.51294	504.33069	9.50623	1628.17773	1156.23792	9.48480	835.19849	1476.92627	9.56001	423.04126	299.00781	9.48078
Inf	21.69999	0.00075	1620.65027	579.65674	9.54772	1270.57068	423.25031	9.61019	1129.77185	504.80450	9.53410	1628.20386	1156.34717	9.50047	834.65637	1476.34058	9.55842	422.88998	298.96887	9.52617
Inf	21.69999	0.00075	1620.64465	579.65033	9.54718	1270.57556	423.24243	9.61101	1129.94385	504.81213	9.54385	1628.38062	1156.44189	9.48983	834.87097	1476.38440	9.55300	422.01886	299.55322	9.47499
Inf	21.69999	0.00075	1620.65393	579.66858	9.54871	1270.57764	423.24280	9.61137	1130.20654	504.53192	9.52387	1628.26636	1156.03113	9.51258	834.54993	1476.53784	9.54898	422.12592	299.88098	9.46993
Inf	21.69999	0.00075	1620.64648	579.64703	9.54861	1270.57202	423.24170	9.61096	1130.75281	504.54138	9.52585	1629.12573	1156.35986	9.50550	834.94897	1476.67834	9.55251	422.31116	299.00867	9.51163
Inf	21.69999	0.00075	1620.65796	579.66162	9.54862	1270.58313	423.23633	9.60972	1130.97107	504.74500	9.49699	1629.65906	1156.72461	9.50380	835.51862	1476.38550	9.55010	422.46350	299.34241	9.47320
Inf	21.69999	0.00075	1620.65161	579.64868	9.54649	1270.56787	423.23395	9.61101	1131.30591	503.98163	9.51469	1628.55945	1156.65149	9.49702	835.54419	1476.99524	9.55657	422.79846	300.15881	9.45965
Inf	21.69999	0.00075	1620.66003	579.66174	9.54731	1270.57422	423.23792	9.61031	1130.58167	503.49780	9.52314	1628.69019	1156.90869	9.50803	835.40259	1476.96973	9.55389	423.11346	300.01074	9.46737
Inf	21.69999	0.00075	1620.65576	579.66205	9.54558	1270.57214	423.24463	9.61029	1130.09424	503.19104	9.53451	1629.23706	1156.65820	9.49993	834.72925	1477.18823	9.55979	423.38306	299.31909	9.44485
Inf	21.69999	0.00075	1620.65381	579.65814	9.54787	1270.57849	423.23767	9.61109	1129.82910	503.61859	9.53649	1628.82776	1157.31348	9.49606	834.83881	1477.24109	9.55815	423.06506	298.30737	9.50315
Inf	21.69999	0.00075	1620.65845	579.66345	9.54613	1270.57324	423.25323	9.61212	1129.55591	504.16626	9.53030	1627.62695	1157.54016	9.51616	834.94336	1477.79895	9.57318	422.60522	298.07886	9.49939
Inf	21.69999	0.00075	1620.66052	579.66394	9.54694	1270.57568	423.24182	9.61243	1129.87805	504.43286	9.54041	1627.63452	1157.08887	9.50085	834.74756	1477.35681	9.56719	422.31134	297.59192	9.49778
Inf	21.69999	0.00075	1620.65027	579.64612	9.54740	1270.57410	423.25519	9.61051	1129.52930	503.80658	9.54728	1628.29517	1156.56299	9.50543	834.64917	1477.59631	9.56668	422.97784	298.17151	9.51199
Inf	21.69999	0.00075	1620.65503	579.65393	9.54655	1270.57764	423.23535	9.61156	1129.84668	503.76068	9.54329	1628.76855	1156.24121	9.49929	834.27887	1477.21936	9.56482	423.12601	299.07471	9.46527
Inf	21.69999	0.00075	1620.65698	579.66687	9.54667	1270.57275	423.23962	9.61086	1129.73145	503.95154	9.53538	1627.77637	1155.83301	9.50778	834.42926	1477.61316	9.55752	423.43585	298.85803	9.49627
Inf	21.69999	0.00075	1620.65833	579.65173	9.54661	1270.57703	423.23389	9.61246	1130.42371	504.37921	9.54388	1627.82202	1156.09619	9.50811	834.76343	1477.59070	9.55905	422.48322	299.30676	9.45298
Inf	21.69999	0.00075	1620.66235	579.64978	9.54562	1270.57471	423.23334	9.61067	1130.52319	504.69495	9.53781	1628.12158	1156.01379	9.50763	835.07324	1477.63391	9.56295	422.08133	299.31091	9.46203
Inf	21.69999	0.00075	1620.65698	579.63898	9.54765	1270.57593	423.24121	9.61116	1130.92822	505.10181	9.54704	1628.30603	1155.85376	9.50365	834.75275	1477.51709	9.56677	421.95856	298.77405	9.48456
Inf	21.69999	0.00075	1620.66150	579.64990	9.54523	1270.57654	423.23557	9.61091	1131.74744	504.86475	9.52252	1628.27490	1155.97449	9.49504	834.76300	1476.63525	9.54283	421.87878	299.34424	9.46481
Inf	21.69999	0.00075	1620.65784	579.65729	9.54600	1270.58313	423.25369	9.61144	1131.94800	504.84320	9.51833	1628.23694	1156.15881	9.50607	834.92664	1476.37439	9.54273	422.02948	299.33521	9.46204
Inf	21.69999	0.00075	1620.65637	579.66223	9.54567	1270.57715	423.25095	9.61095	1132.09778	504.47266	9.52697	1628.59924	1156.46448	9.51625	835.20557	1476.38257	9.54243	422.12589	299.95483	9.46876
Inf	21.69999	0.00075	1620.65454	579.65027	9.54786	1270.58057	423.24121	9.61125	1131.15710	504.22021	9.51185	1629.39063	1156.39429	9.49463	835.22949	1476.84497	9.55711	422.67477	299.58740	9.44738
Inf	21.69999	0.00075	1620.64282	579.65344	9.54840	1270.57410	423.25677	9.61016	1131.13599	503.66199	9.50183	1629.71631	1156.18042	9.49747	834.88385	1477.04260	9.56529	423.17694	299.44812	9.46457
Inf	21.69999	0.00075	1620.65308	579.66034	9.54693	1270.56470	423.24536	9.61166	1131.20068	503.48151	9.49892	1628.88916	1156.67993	9.51192	834.77747	1476.40259	9.55610	422.90128	299.18433	9.48278
Inf	21.69999	0.00075	1620.64612	579.65521	9.54741	1270.57019	423.23932	9.61089	1130.56152	503.47058	9.51682	1629.16406	1157.22693	9.50631	834.51501	1476.05737	9.55415	422.98450	298.68591	9.50428
Inf	21.69999	0.00075	1620.64636	579.65991	9.54716	1270.56677	423.24170	9.61052	1130.57275	503.48688	9.49626	1629.35986	1157.23718	9.48972	835.00745	1476.08313	9.55187	422.90240	299.21521	9.45275
Inf	21.69999	0.00075	1620.64624	579.64014	9.54543	1270.55823	423.25247	9.61069	1130.52417	503.75220	9.47746	1629.49927	1157.81677	9.49705	834.89404	1476.07935	9.54489	423.10107	299.60852	9.45895
