Inf	7.95020	0.01900	1042.95032	662.31586	3.62699	1581.00977	839.85986	2.36833	1761.60510	1056.52808	2.11642	1743.84070	428.96228	2.15711	819.15057	1424.15161	3.20479
Inf	7.95020	0.01900	1042.94897	662.33673	3.62693	1581.08533	840.06958	2.36018	1761.22644	1057.36536	2.15130	1743.48486	428.60242	2.09262	819.37964	1423.99170	3.21033
Inf	7.95020	0.01900	1042.96338	662.33716	3.62820	1580.18262	841.03650	2.35745	1762.06909	1056.13550	2.20293	1743.86353	429.40979	2.09553	820.26373	1423.69226	3.24191
Inf	7.95020	0.01900	1042.95325	662.32837	3.62834	1580.92358	840.84851	2.35198	1762.43677	1055.91956	2.15850	1743.35913	430.14868	2.11868	819.96082	1423.86475	3.25991
Inf	7.95020	0.01900	1042.94922	662.33203	3.62768	1580.40173	841.12170	2.34953	1761.94824	1056.17041	2.17763	1743.61060	430.28943	2.14981	819.65881	1423.39502	3.22231
Inf	7.95020	0.01900	1042.93958	662.33862	3.62784	1580.83899	841.01355	2.35740	1761.80933	1056.65198	2.25081	1742.80286	429.97876	2.17639	819.75714	1424.10962	3.21744
Inf	7.95020	0.01900	1042.94556	662.30188	3.62797	1580.41650	841.02863	2.35344	1761.51721	1056.08813	2.26803	1743.51782	430.18909	2.20004	819.22076	1424.71021	3.22729
Inf	7.95020	0.01900	1042.93921	662.29742	3.62868	1580.03589	841.21588	2.34606	1761.35486	1056.77087	2.26956	1743.13940	429.40833	2.25388	819.69208	1424.57788	3.21477
Inf	7.95020	0.01900	1042.92700	662.30255	3.62824	1580.36743	841.30090	2.36873	1762.09583	1057.70471	2.26519	1743.52026	429.28516	2.22857	819.81866	1424.89099	3.20009
Inf	7.95020	0.01900	1042.92676	662.29663	3.62667	1580.45996	840.88696	2.37334	1761.35132	1058.43823	2.27330	1743.10840	429.97852	2.17306	819.18689	1424.88696	3.19816
Inf	7.95020	0.01900	1042.93481	662.29150	3.62704	1580.53003	841.49866	2.40081	1761.40210	1058.42236	2.24876	1743.21094	428.51050	2.22768	818.86780	1425.40637	3.21413
