Inf	28.70013	0.01900	1042.51160	662.08655	3.69064	1584.10864	828.27234	3.55902	1765.98547	1051.67114	3.52405	1743.57788	430.85669	3.45284	820.20947	1424.99609	3.61486
Inf	28.70013	0.01900	1042.49365	662.09796	3.68940	1583.15234	829.19299	3.55417	1765.14258	1050.88818	3.52334	1743.78394	431.11206	3.50899	820.00610	1425.11011	3.62013
Inf	28.70013	0.01900	1042.51074	662.08051	3.69073	1582.80103	829.31775	3.57236	1764.33948	1051.07312	3.45756	1744.19995	431.12183	3.52450	820.22314	1425.94641	3.63146
Inf	28.70013	0.01900	1042.49756	662.07080	3.68969	1582.29309	829.22894	3.58981	1764.00317	1051.60889	3.49965	1744.14221	431.57556	3.43558	819.60767	1424.86743	3.60587
Inf	28.70013	0.01900	1042.48254	662.05920	3.68986	1582.63696	828.48114	3.57994	1764.70520	1051.27368	3.53986	1743.24280	431.51721	3.43794	819.99268	1424.75952	3.60206
Inf	28.70013	0.01900	1042.49707	662.05481	3.68943	1581.94580	829.36810	3.58532	1765.31335	1050.87329	3.49766	1743.52087	431.83667	3.43625	819.93555	1424.67578	3.59600
Inf	28.70013	0.01900	1042.49744	662.05835	3.68971	1582.95630	829.44147	3.58489	1765.63049	1050.97815	3.50563	1743.02856	432.34338	3.44007	819.82751	1424.16138	3.60928
Inf	28.70013	0.01900	1042.49402	662.06061	3.68945	1583.31763	829.89368	3.60886	1765.96362	1049.89429	3.45236	1742.84534	432.26392	3.38898	820.15729	1424.18030	3.64496
Inf	28.70013	0.01900	1042.50330	662.06891	3.68973	1582.21960	829.39258	3.58010	1766.39392	1049.57251	3.47401	1742.90430	433.66187	3.40863	820.56036	1424.41602	3.65082
Inf	28.70013	0.01900	1042.51392	662.07678	3.68986	1582.63379	828.80347	3.55830	1767.08704	1050.17871	3.43938	1743.40137	432.81799	3.44765	820.72644	1424.87891	3.62918
Inf	28.70013	0.01900	1042.51941	662.09351	3.68898	1582.38794	829.80383	3.61277	1767.45801	1049.89917	3.36027	1743.22095	433.60657	3.46835	819.99048	1424.65942	3.62079
Inf	28.70013	0.01900	1042.52966	662.08301	3.68924	1582.22400	829.31061	3.57818	1766.66504	1050.13867	3.43780	1743.23633	432.62769	3.44446	820.45801	1425.59875	3.63874
Inf	28.70013	0.01900	1042.52197	662.09882	3.69070	1581.95593	829.69934	3.48590	1766.07605	1050.65222	3.38760	1743.45239	433.14734	3.43756	820.87439	1424.76794	3.65183
Inf	28.70013	0.01900	1042.52124	662.08850	3.69090	1581.27063	829.63550	3.51664	1765.98462	1050.48340	3.45662	1744.62256	433.69971	3.45422	820.18286	1425.02649	3.64561
Inf	28.70013	0.01900	1042.50708	662.07556	3.69187	1580.58545	829.65094	3.54841	1765.66370	1050.01245	3.44898	1744.76270	433.19397	3.43914	819.93451	1425.16675	3.61037
Inf	28.70013	0.01900	1042.50098	662.07129	3.69187	1580.35730	829.92371	3.53903	1766.63965	1050.24365	3.45541	1743.88696	432.77832	3.47407	820.16235	1424.64624	3.61171
Inf	28.70013	0.01900	1042.49500	662.08063	3.68986	1580.59277	830.43689	3.50998	1766.45935	1051.57776	3.52584	1744.22217	433.25122	3.51147	820.20117	1423.90808	3.56264
Inf	28.70013	0.01900	1042.50427	662.06525	3.69128	1580.98462	831.00122	3.51902	1767.94775	1051.37231	3.50874	1743.08508	432.40552	3.47405	820.66992	1424.79187	3.59073
Inf	28.70013	0.01900	1042.50391	662.05908	3.69068	1581.81714	830.77045	3.48441	1767.58020	1051.17065	3.53346	1743.34167	431.75671	3.49251	820.22522	1424.29163	3.62794
Inf	28.70013	0.01900	1042.49390	662.05963	3.69031	1581.26843	830.36243	3.54797	1767.53125	1051.41785	3.46976	1743.22388	431.26318	3.57596	820.42566	1424.58447	3.62214
Inf	28.70013	0.01900	1042.50952	662.07068	3.68998	1580.69971	830.26581	3.58719	1767.53455	1051.41089	3.49264	1743.47253	432.16968	3.54936	819.85852	1423.96509	3.60045
Inf	28.70013	0.01900	1042.50354	662.07104	3.68987	1580.21973	830.11633	3.58643	1766.63611	1051.22400	3.44075	1743.51807	431.69873	3.55092	819.46155	1424.18628	3.62318
Inf	28.70013	0.01900	1042.51099	662.08588	3.68969	1579.47461	830.56079	3.55976	1765.55371	1050.74121	3.51363	1744.07202	430.75281	3.55365	819.72614	1424.69397	3.64160
Inf	28.70013	0.01900	1042.50842	662.09491	3.68986	1578.70483	829.23071	3.59175	1765.17261	1050.71582	3.45234	1743.65210	429.98682	3.43312	819.48627	1425.59924	3.62137
Inf	28.70013	0.01900	1042.52417	662.08600	3.69010	1578.38806	828.95135	3.54744	1765.34668	1050.42920	3.46878	1743.42444	429.30188	3.47428	819.97760	1425.82495	3.62234
Inf	28.70013	0.01900	1042.50867	662.10107	3.68995	1579.31226	829.29065	3.65419	1765.57813	1050.28442	3.44980	1744.86365	430.33838	3.44376	820.10046	1425.61426	3.60875
Inf	28.70013	0.01900	1042.51855	662.09467	3.69099	1579.20947	829.20264	3.64551	1766.18298	1050.63013	3.48306	1745.81226	431.77087	3.42206	820.67627	1424.91589	3.65032
Inf	28.70013	0.01900	1042.50562	662.08844	3.69140	1579.22522	830.78271	3.63439	1765.56799	1050.99609	3.51619	1746.13855	431.74133	3.47672	820.95770	1424.62573	3.63352
Inf	28.70013	0.01900	1042.50354	662.08398	3.69101	1579.57129	829.99860	3.61970	1765.68469	1051.19238	3.50366	1745.61035	430.58936	3.43043	820.49243	1425.29504	3.64373
Inf	28.70013	0.01900	1042.49866	662.07507	3.69069	1580.36108	829.97791	3.64666	1765.94324	1052.07190	3.46598	1746.13440	430.19165	3.43979	820.92505	1424.98755	3.64071
Inf	28.70013	0.01900	1042.50610	662.05408	3.69157	1579.52283	830.60217	3.62700	1765.53870	1051.29602	3.43762	1745.42444	429.33240	3.47195	821.77332	1425.45544	3.63598
Inf	28.70013	0.01900	1042.48303	662.05933	3.68999	1578.26001	829.70142	3.58693	1764.87549	1051.34094	3.42737	1745.35132	429.12769	3.52070	821.78967	1425.56311	3.62635
Inf	28.70013	0.01900	1042.49463	662.05865	3.69078	1579.21509	829.83643	3.63886	1764.47974	1051.19678	3.49993	1745.21252	429.79529	3.48237	820.92957	1425.37903	3.63939
Inf	28.70013	0.01900	1042.49622	662.06238	3.69104	1579.41821	830.17560	3.68397	1764.23682	1051.71411	3.54117	1745.80432	429.63379	3.44890	820.94257	1424.45972	3.63093
Inf	28.70013	0.01900	1042.49744	662.09088	3.69102	1579.82825	830.20642	3.68459	1764.69995	1052.84985	3.51190	1744.83264	429.96289	3.42871	821.42932	1426.06592	3.61538
Inf	28.70013	0.01900	1042.51428	662.08563	3.69038	1579.66248	830.71887	3.68010	1764.23645	1053.50854	3.51612	1744.77502	429.65686	3.36264	822.34119	1425.68604	3.64656
Inf	28.70013	0.01900	1042.51135	662.09314	3.68995	1579.90833	829.81738	3.60778	1764.08118	1052.34534	3.48086	1744.54224	429.04663	3.40653	821.38208	1425.40405	3.65441
Inf	28.70013	0.01900	1042.53259	662.09973	3.69000	1580.04602	829.73792	3.56283	1763.87195	1051.92615	3.49571	1743.88135	428.92737	3.42961	821.86664	1425.32996	3.64549
Inf	28.70013	0.01900	1042.52710	662.11292	3.69026	1580.48193	829.60413	3.55137	1764.16650	1051.43677	3.51696	1743.29871	428.63269	3.46430	821.13013	1425.56262	3.65092
Inf	28.70013	0.01900	1042.51843	662.10620	3.69145	1580.80383	828.97137	3.54485	1763.87024	1051.47095	3.46181	1743.37341	428.22144	3.44814	820.80957	1426.16357	3.66441
Inf	28.70013	0.01900	1042.51587	662.08942	3.69252	1580.99268	829.25659	3.58606	1763.71313	1050.79565	3.45427	1742.72266	428.34521	3.43098	821.17505	1426.22363	3.64405
Inf	28.70013	0.01900	1042.51196	662.08606	3.69151	1580.21863	829.94775	3.63422	1764.11694	1051.21875	3.40481	1742.62805	427.78516	3.42037	820.81348	1425.69080	3.63056
Inf	28.70013	0.01900	1042.51135	662.06909	3.68992	1580.73596	829.73682	3.59987	1763.05334	1050.90735	3.40935	1743.23999	427.33569	3.48113	820.75275	1425.22375	3.61635
Inf	28.70013	0.01900	1042.49915	662.05591	3.69147	1579.29871	830.53918	3.58721	1762.54126	1051.16284	3.44073	1743.85913	427.26123	3.44920	821.63379	1424.96375	3.64298
Inf	28.70013	0.01900	1042.49707	662.06519	3.69027	1579.32739	830.15973	3.56943	1762.44336	1051.07837	3.50775	1743.34094	428.68823	3.47220	821.35718	1425.81421	3.62266
Inf	28.70013	0.01900	1042.50305	662.05652	3.68968	1578.63989	830.07257	3.58110	1762.75220	1051.26514	3.47142	1743.59790	427.85278	3.47862	820.49719	1425.34058	3.62620
Inf	28.70013	0.01900	1042.51318	662.06964	3.68963	1579.22693	829.73547	3.58732	1762.65894	1051.70679	3.44421	1743.23315	427.85449	3.45991	819.71899	1425.48474	3.62969
Inf	28.70013	0.01900	1042.51440	662.07520	3.69040	1580.25903	829.17487	3.59246	1763.15698	1051.03992	3.45341	1744.20996	428.30823	3.45665	819.37994	1425.82544	3.62558
Inf	28.70013	0.01900	1042.52295	662.08954	3.69081	1579.81470	828.95172	3.59436	1763.88940	1049.72925	3.47945	1743.10791	428.78674	3.46993	819.30200	1426.10022	3.63104
Inf	28.70013	0.01900	1042.53735	662.08704	3.69015	1580.29065	828.96796	3.54224	1763.61975	1050.38232	3.46068	1743.43469	427.71765	3.51129	819.50818	1426.41833	3.63939
Inf	28.70013	0.01900	1042.53186	662.09949	3.68987	1581.04443	828.12341	3.52227	1763.78540	1050.43835	3.47547	1743.21313	427.95581	3.51197	819.47455	1426.58667	3.62140
Inf	28.70013	0.01900	1042.53040	662.10455	3.69080	1580.54700	827.86304	3.57451	1764.27527	1049.06494	3.45715	1744.23975	429.74390	3.48806	819.24225	1426.97302	3.63709
Inf	28.70013	0.01900	1042.52222	662.09686	3.69192	1580.05322	828.40350	3.62753	1764.02844	1048.93762	3.44678	1744.97546	429.21704	3.47906	820.37256	1427.13940	3.67317
Inf	28.70013	0.01900	1042.52258	662.08044	3.69082	1581.51855	829.27332	3.61350	1763.44409	1049.68530	3.48757	1745.35901	429.28967	3.47929	820.73340	1426.54077	3.65971
Inf	28.70013	0.01900	1042.51245	662.07465	3.69071	1582.13599	829.38074	3.59620	1763.67383	1050.13818	3.48251	1744.44446	429.38916	3.54438	821.17236	1425.58362	3.63295
Inf	28.70013	0.01900	1042.49585	662.06757	3.69092	1581.78906	830.15234	3.51084	1763.12195	1050.83325	3.49131	1743.96008	428.55249	3.49725	821.08533	1425.19678	3.62989
Inf	28.70013	0.01900	1042.50061	662.07147	3.69103	1581.08325	829.77057	3.56571	1763.17566	1052.11621	3.45801	1744.14490	428.70679	3.50755	820.84485	1424.83643	3.63189
Inf	28.70013	0.01900	1042.48999	662.05756	3.69006	1582.08167	830.01245	3.55308	1763.16260	1051.35754	3.45067	1744.78723	427.14490	3.52336	821.75574	1425.45605	3.62540
Inf	28.70013	0.01900	1042.50293	662.06519	3.68994	1583.53162	830.57410	3.57521	1763.20081	1051.87354	3.47093	1744.21619	427.49487	3.51963	820.89557	1424.48608	3.60981
