Inf	21.79997	1080.00150	1902.24438	391.49438	6.05982	967.36707	808.39282	6.03566	1323.26733	1196.21460	6.13959
Inf	21.79997	1080.00150	1902.90967	391.55280	6.05616	967.25452	808.11090	6.03970	1323.22070	1196.45459	6.14470
Inf	21.79997	1080.00150	1903.04736	391.37054	6.07049	967.22906	808.16229	6.04253	1323.25415	1195.64294	6.12596
Inf	21.79997	1080.00150	1902.94543	391.27847	6.07246	967.28955	808.08820	6.05797	1324.12646	1195.35889	6.11843
Inf	21.79997	1080.00150	1903.22583	392.10791	6.05994	967.26337	808.37396	6.06952	1323.53003	1194.86511	6.10516
Inf	21.79997	1080.00150	1903.16772	392.21271	6.07406	967.76501	808.53381	6.07226	1323.55701	1194.28430	6.12047
Inf	21.79997	1080.00150	1903.31372	391.41409	6.07754	968.30182	808.16461	6.08123	1323.20313	1194.33105	6.13209
Inf	21.79997	1080.00150	1903.19324	391.41870	6.07470	968.55457	807.76434	6.07046	1322.84863	1194.11328	6.13446
Inf	21.79997	1080.00150	1902.92700	391.09961	6.07536	968.75372	807.57635	6.07384	1322.41492	1194.27612	6.14486
Inf	21.79997	1080.00150	1903.29980	391.14325	6.07639	968.16235	807.60034	6.05321	1321.80579	1194.50574	6.14834
Inf	21.79997	1080.00150	1903.38818	390.87714	6.08087	968.19916	807.59155	6.03578	1322.28198	1194.83215	6.13436
Inf	21.79997	1080.00150	1903.46289	390.93243	6.07180	968.28339	808.02460	6.04761	1322.67773	1194.84216	6.14246
Inf	21.79997	1080.00150	1903.67444	391.06616	6.06351	968.43805	808.59827	6.05553	1322.83289	1194.35022	6.13272
Inf	21.79997	1080.00150	1903.60767	391.21826	6.06036	968.30890	808.47925	6.06451	1322.45898	1194.83545	6.14712
Inf	21.79997	1080.00150	1903.52734	391.80951	6.04726	968.02271	807.62793	6.06188	1322.60779	1194.81885	6.16147
Inf	21.79997	1080.00150	1903.28723	391.34399	6.04934	968.35352	807.98108	6.05629	1322.50330	1195.08081	6.14420
Inf	21.79997	1080.00150	1902.99841	390.83911	6.03890	968.00818	807.85828	6.05605	1322.17346	1194.96777	6.13884
Inf	21.79997	1080.00150	1902.93726	390.40808	6.03914	968.12762	807.90637	6.04353	1322.22412	1194.92041	6.15236
Inf	21.79997	1080.00150	1902.45203	390.54599	6.05105	967.95044	808.74182	6.03600	1322.23987	1194.94531	6.15363
Inf	21.79997	1080.00150	1902.18604	390.61035	6.04558	967.64392	809.02356	6.02302	1322.28284	1194.96667	6.14872
Inf	21.79997	1080.00150	1901.89392	390.45529	6.04476	967.93707	809.04944	6.00922	1321.91541	1195.03967	6.15090
Inf	21.79997	1080.00150	1902.14758	390.44104	6.03344	967.87451	808.42993	5.97930	1321.81494	1195.01929	6.15957
Inf	21.79997	1080.00150	1901.87512	390.70145	6.03004	967.78076	808.48187	5.98165	1321.67407	1194.71680	6.17276
Inf	21.79997	1080.00150	1902.42761	390.75439	6.03336	967.68201	808.63214	5.98107	1321.63379	1195.26392	6.16203
Inf	21.79997	1080.00150	1902.24463	390.85889	6.03231	967.38025	807.98962	5.96795	1321.53906	1195.59937	6.16206
Inf	21.79997	1080.00150	1902.72327	390.86865	6.05044	967.23273	807.89410	5.98608	1322.12927	1195.09424	6.14809
Inf	21.79997	1080.00150	1902.84644	390.71979	6.03410	967.17419	807.83606	5.98239	1322.05188	1194.82788	6.11368
Inf	21.79997	1080.00150	1903.06909	390.78107	6.04060	967.66785	808.14948	6.00782	1321.76086	1194.92285	6.10388
Inf	21.79997	1080.00150	1903.15564	390.58710	6.03358	967.86859	808.12598	6.01427	1321.66577	1195.33911	6.10611
Inf	21.79997	1080.00150	1903.36365	390.67233	6.02406	968.22076	807.86853	6.01861	1321.78857	1195.15759	6.10700
Inf	21.79997	1080.00150	1903.71558	390.65497	6.03468	968.48572	808.30426	6.01520	1321.78784	1195.14063	6.12825
Inf	21.79997	1080.00150	1903.69116	390.72729	6.04952	968.04388	808.00269	6.01126	1321.70093	1195.26294	6.13133
Inf	21.79997	1080.00150	1903.32117	390.60156	6.04757	968.08405	807.82330	5.97895	1321.96204	1195.36353	6.10856
Inf	21.79997	1080.00150	1903.22485	390.68063	6.05383	968.81128	807.58618	5.98790	1321.83093	1195.65430	6.09947
Inf	21.79997	1080.00150	1903.24805	390.35425	6.04871	968.73798	807.20764	5.99405	1321.85815	1195.97339	6.09149
Inf	21.79997	1080.00150	1902.98706	390.87009	6.04189	968.99725	806.69342	5.97167	1321.74646	1195.60754	6.09895
Inf	21.79997	1080.00150	1902.54114	390.60980	6.04873	968.52576	806.54163	5.99669	1321.98035	1195.74902	6.12092
Inf	21.79997	1080.00150	1902.83203	390.43396	6.04787	968.50183	807.05811	6.01349	1321.89734	1195.75757	6.12629
Inf	21.79997	1080.00150	1902.78906	390.47992	6.04649	968.45416	806.64752	6.01608	1322.12830	1195.91016	6.15401
