Inf	22.79997	1080.00150	1902.77417	390.67883	6.09681	968.92834	811.79724	6.04601	1324.62036	1194.64343	6.20916
Inf	22.79997	1080.00150	1902.79163	390.65997	6.10234	969.07037	811.94434	6.03384	1324.23425	1194.54431	6.20237
Inf	22.79997	1080.00150	1902.76587	390.55276	6.10302	968.92548	811.73181	6.02920	1323.97351	1194.10291	6.20628
Inf	22.79997	1080.00150	1902.00598	390.44470	6.11333	969.15723	811.51807	6.04422	1323.42114	1193.93066	6.19464
Inf	22.79997	1080.00150	1901.81445	390.75739	6.11379	969.43079	811.62781	6.07347	1323.57190	1193.73145	6.19302
Inf	22.79997	1080.00150	1901.90173	391.08066	6.11340	970.06244	811.84369	6.08553	1323.27856	1193.36084	6.16562
Inf	22.79997	1080.00150	1901.78162	391.28528	6.12054	970.28186	811.94427	6.07453	1323.88843	1193.22632	6.16517
Inf	22.79997	1080.00150	1901.83606	390.95251	6.13280	969.92377	811.36945	6.06411	1323.80408	1193.74438	6.17899
Inf	22.79997	1080.00150	1901.98291	391.13379	6.12820	969.68976	811.22888	6.06697	1323.29541	1194.08008	6.18598
Inf	22.79997	1080.00150	1902.01636	391.08545	6.12935	969.77429	811.23242	6.08370	1323.31970	1193.98291	6.18389
Inf	22.79997	1080.00150	1901.39124	391.19574	6.12191	970.01990	811.11731	6.11612	1323.52905	1193.98706	6.18854
Inf	22.79997	1080.00150	1901.35999	390.80389	6.12941	969.96350	811.24048	6.11373	1323.42896	1194.32642	6.19983
Inf	22.79997	1080.00150	1901.64844	390.87128	6.10544	969.53467	811.03809	6.11185	1324.32031	1194.45044	6.21057
Inf	22.79997	1080.00150	1901.41931	390.55438	6.09417	969.27917	810.40491	6.10031	1324.06018	1194.56995	6.20496
Inf	22.79997	1080.00150	1901.69421	390.49121	6.08599	968.77832	810.60742	6.10386	1324.28101	1194.40894	6.20794
Inf	22.79997	1080.00150	1901.86987	390.58203	6.08261	969.04303	811.05396	6.11339	1324.64685	1194.73157	6.21627
Inf	22.79997	1080.00150	1901.97900	390.40604	6.09682	969.04150	810.87177	6.10606	1324.07288	1194.51843	6.23545
Inf	22.79997	1080.00150	1901.45398	390.43002	6.11217	969.09485	810.12897	6.11248	1323.77881	1194.73682	6.22552
Inf	22.79997	1080.00150	1901.58813	390.47272	6.11845	969.00055	809.86884	6.13391	1323.81250	1194.83301	6.23295
Inf	22.79997	1080.00150	1901.86157	389.91199	6.12112	969.32214	809.46124	6.10902	1323.70703	1194.93677	6.21585
Inf	22.79997	1080.00150	1902.31799	389.78589	6.11976	968.93250	809.38129	6.11197	1324.01086	1195.07947	6.21913
Inf	22.79997	1080.00150	1902.14099	389.69498	6.12181	969.30573	809.50928	6.08976	1324.17529	1195.77881	6.22314
Inf	22.79997	1080.00150	1902.26440	389.99237	6.12543	969.57855	809.63770	6.07753	1324.31250	1195.48901	6.21841
Inf	22.79997	1080.00150	1902.51746	390.05234	6.11155	969.53699	809.42859	6.07173	1323.60083	1195.37744	6.19071
Inf	22.79997	1080.00150	1902.51233	390.36371	6.11226	969.26794	809.39307	6.06929	1324.19800	1195.24219	6.19092
Inf	22.79997	1080.00150	1902.39526	390.58228	6.11517	969.55365	809.03064	6.09867	1324.06592	1195.36804	6.21587
Inf	22.79997	1080.00150	1902.36633	390.65057	6.12012	969.59900	808.46997	6.09270	1324.29663	1195.11340	6.21360
Inf	22.79997	1080.00150	1902.59741	390.44092	6.13439	969.32764	808.62170	6.09552	1324.36597	1194.67529	6.22341
Inf	22.79997	1080.00150	1902.73169	390.05371	6.11716	969.23236	808.61902	6.10955	1324.62634	1194.59619	6.20873
Inf	22.79997	1080.00150	1902.30054	390.19730	6.11458	969.36115	809.14124	6.10481	1324.25647	1195.10193	6.18913
Inf	22.79997	1080.00150	1902.42419	390.64783	6.11382	968.98126	808.88312	6.11371	1324.32422	1194.63501	6.19998
Inf	22.79997	1080.00150	1902.35779	390.51691	6.12661	968.50220	808.80560	6.09673	1324.63916	1194.60352	6.19256
Inf	22.79997	1080.00150	1902.67859	390.65106	6.12676	969.33643	808.67078	6.08997	1323.84106	1194.87329	6.19631
Inf	22.79997	1080.00150	1902.93372	390.46600	6.13375	969.13361	808.98425	6.12021	1323.97827	1195.19800	6.18342
Inf	22.79997	1080.00150	1902.52551	390.51587	6.13610	969.26697	809.29657	6.11068	1323.16040	1195.31165	6.17796
Inf	22.79997	1080.00150	1902.38232	390.68732	6.12795	969.48315	809.30737	6.09319	1323.17017	1195.47144	6.16999
Inf	22.79997	1080.00150	1902.29443	390.09668	6.13521	969.41382	809.21228	6.09144	1323.03796	1195.43604	6.17787
Inf	22.79997	1080.00150	1902.41687	389.95212	6.14145	969.73248	808.86627	6.09773	1323.33044	1195.78333	6.18131
Inf	22.79997	1080.00150	1902.22571	390.06949	6.14979	969.24457	808.97327	6.10992	1322.93774	1195.38989	6.15191
Inf	22.79997	1080.00150	1902.41992	389.82498	6.15563	969.06311	808.98248	6.10972	1323.07373	1195.11865	6.15813
Inf	22.79997	1080.00150	1902.21375	390.04565	6.16042	968.85706	809.97632	6.08944	1323.25317	1195.55005	6.16711
Inf	22.79997	1080.00150	1901.80933	390.03143	6.14456	969.32947	810.01868	6.08699	1323.78674	1195.51282	6.14348
