Inf	30.30007	1080.00150	1899.02112	388.34662	6.54342	971.73199	812.48364	6.80001	1323.66541	1198.79590	6.79831
Inf	30.30007	1080.00150	1898.45398	388.42926	6.55574	971.53015	812.27612	6.80747	1323.44556	1199.05078	6.80879
Inf	30.30007	1080.00150	1898.60559	388.69647	6.54182	971.37195	811.93127	6.81409	1323.85413	1198.81787	6.79334
Inf	30.30007	1080.00150	1898.46997	388.78183	6.54487	970.96021	812.27393	6.78757	1324.16467	1198.63525	6.79265
Inf	30.30007	1080.00150	1898.60071	388.89648	6.54268	970.69659	812.07458	6.80177	1323.90723	1198.90808	6.80391
Inf	30.30007	1080.00150	1898.74829	388.68906	6.54157	971.10693	812.24573	6.80458	1323.87061	1198.71362	6.80328
Inf	30.30007	1080.00150	1898.70483	388.65845	6.53614	971.64050	812.14355	6.80164	1323.90002	1198.76855	6.79279
Inf	30.30007	1080.00150	1898.32788	388.64059	6.54376	971.33246	812.72424	6.79258	1323.78149	1198.52734	6.80649
Inf	30.30007	1080.00150	1898.70459	388.12860	6.55287	971.48523	812.34357	6.79730	1323.73767	1198.78186	6.78821
Inf	30.30007	1080.00150	1898.92932	388.06323	6.54302	971.47058	812.37695	6.80256	1323.97351	1199.11108	6.80451
Inf	30.30007	1080.00150	1898.98682	387.96063	6.56193	971.32898	812.26514	6.80269	1323.93896	1199.17358	6.79707
Inf	30.30007	1080.00150	1898.81433	388.33008	6.55111	971.64166	812.23022	6.78980	1323.99402	1198.71704	6.79301
Inf	30.30007	1080.00150	1898.96057	387.91467	6.54941	971.67505	811.83881	6.80253	1323.99048	1198.87122	6.80855
Inf	30.30007	1080.00150	1899.34558	388.08844	6.55632	971.91272	812.05725	6.80883	1323.48486	1198.69775	6.79675
Inf	30.30007	1080.00150	1899.27417	388.28809	6.54697	971.70056	812.06195	6.79691	1323.57800	1198.63855	6.80548
Inf	30.30007	1080.00150	1899.00964	388.02731	6.56002	971.86597	811.84235	6.79665	1323.15100	1199.01868	6.79952
Inf	30.30007	1080.00150	1898.64185	388.55490	6.55609	971.45416	812.11505	6.80791	1323.08765	1198.58276	6.80198
Inf	30.30007	1080.00150	1898.30981	388.58484	6.55547	971.75903	812.00635	6.80277	1323.55798	1198.55566	6.80430
Inf	30.30007	1080.00150	1898.78772	388.87299	6.54015	971.61499	811.99353	6.79220	1323.77295	1198.87549	6.80582
Inf	30.30007	1080.00150	1898.88440	388.43176	6.54409	971.33069	811.85345	6.80406	1324.00952	1198.86755	6.80774
Inf	30.30007	1080.00150	1899.07166	388.44516	6.54061	970.87689	812.13177	6.78886	1323.86072	1199.13989	6.81452
Inf	30.30007	1080.00150	1898.85559	388.45837	6.54832	971.47522	812.64899	6.79112	1323.79004	1199.14807	6.80394
Inf	30.30007	1080.00150	1898.84167	388.55530	6.53560	971.75818	813.06689	6.78800	1323.44238	1199.09326	6.80148
Inf	30.30007	1080.00150	1899.01184	388.48505	6.55265	971.03729	812.87854	6.79133	1323.80750	1198.96716	6.79782
Inf	30.30007	1080.00150	1899.06238	388.10809	6.54827	970.54333	812.75262	6.78857	1323.94141	1199.13232	6.80016
Inf	30.30007	1080.00150	1898.99976	388.63681	6.54800	970.87207	813.17767	6.79216	1323.65857	1198.78186	6.80998
Inf	30.30007	1080.00150	1898.97095	388.46869	6.54637	971.10065	813.07825	6.80297	1323.53662	1198.77283	6.80561
Inf	30.30007	1080.00150	1899.14343	388.28851	6.53753	971.08624	812.86597	6.77769	1323.75085	1198.46851	6.80437
Inf	30.30007	1080.00150	1898.99316	388.30576	6.55282	971.14777	812.35779	6.80052	1323.39063	1198.62415	6.79771
Inf	30.30007	1080.00150	1898.98438	388.26279	6.54757	970.71484	813.02466	6.80608	1323.56372	1198.99561	6.80651
Inf	30.30007	1080.00150	1898.94592	388.17551	6.55058	970.81854	812.81445	6.79272	1324.10767	1199.11975	6.80754
Inf	30.30007	1080.00150	1898.92883	388.06693	6.54333	970.80566	812.38025	6.79972	1323.63977	1198.83240	6.80186
Inf	30.30007	1080.00150	1898.57874	388.35413	6.53820	970.89465	812.45978	6.77894	1323.51636	1198.81445	6.80097
Inf	30.30007	1080.00150	1898.47900	388.54529	6.53601	971.12732	812.14417	6.78912	1323.57080	1199.13867	6.80466
Inf	30.30007	1080.00150	1899.05493	388.42041	6.54431	971.06683	812.29578	6.79911	1323.57251	1198.71851	6.81313
Inf	30.30007	1080.00150	1899.01367	388.42456	6.54165	971.43860	811.98376	6.81062	1323.45020	1198.58960	6.79436
Inf	30.30007	1080.00150	1898.83301	388.39505	6.54116	971.68878	812.40381	6.80288	1323.64136	1198.94446	6.79661
Inf	30.30007	1080.00150	1898.84229	388.53351	6.54429	971.73236	812.07562	6.80736	1323.93506	1198.63452	6.80680
Inf	30.30007	1080.00150	1899.24109	388.28210	6.54549	971.48578	812.05896	6.79826	1323.86230	1199.06494	6.80183
Inf	30.30007	1080.00150	1899.62524	387.88702	6.53902	971.30408	812.62878	6.80568	1323.69080	1198.93677	6.79181
Inf	30.30007	1080.00150	1899.09351	387.95712	6.55780	971.28296	812.54706	6.79469	1323.36218	1199.04443	6.78520
Inf	30.30007	1080.00150	1898.93958	388.07068	6.55919	970.97003	812.56549	6.79928	1323.36670	1199.19788	6.80115
Inf	30.30007	1080.00150	1899.03723	388.26166	6.54589	970.95416	812.75061	6.78899	1323.24976	1199.13940	6.81088
Inf	30.30007	1080.00150	1899.00427	388.28925	6.55590	971.39764	812.36908	6.81102	1323.06946	1198.98828	6.78936
