Inf	0.00000	-0.00150	1488.37732	794.49463	4.33420	1604.10339	477.05823	4.33624	847.27100	238.00513	4.32843	939.02277	562.71826	4.57403	1151.09570	351.32458	4.45110	1940.95251	512.94336	4.41982	418.96722	462.31348	4.99449	1991.26685	353.15845	4.32546	1028.38147	1227.39380	4.32261	319.59915	1163.14429	4.45123
Inf	0.00000	-0.00150	1488.47473	794.61395	4.33453	1604.29443	477.12585	4.33902	847.51434	238.62042	4.33129	939.11572	561.47925	4.51277	1150.47400	351.99390	4.45378	1941.61279	513.46558	4.41899	418.68469	462.90784	4.93232	1991.32361	353.45093	4.32709	1028.18787	1227.33398	4.32712	319.40570	1162.82715	4.44416
Inf	0.00000	-0.00150	1488.42346	794.62463	4.32966	1604.27905	477.08661	4.33707	847.39618	238.30402	4.33186	939.59326	561.55334	4.53319	1150.72961	352.86462	4.46795	1941.65723	513.56677	4.42264	420.44968	462.91064	4.92449	1991.33228	353.46826	4.32825	1028.06116	1226.92310	4.33552	318.80048	1162.52344	4.36873
Inf	0.00000	-0.00150	1488.35413	794.52991	4.33391	1604.34448	477.11411	4.34164	847.50830	238.44238	4.33017	940.87122	560.85986	4.63178	1150.63574	352.58289	4.45256	1942.43018	514.49829	4.42946	420.61282	463.28406	4.90678	1991.32483	353.45044	4.32497	1027.71338	1227.02002	4.33920	318.72736	1160.97974	4.44628
Inf	0.00000	-0.00150	1488.38452	794.57458	4.33759	1604.05200	477.02344	4.33440	847.03766	238.23871	4.33071	941.24316	560.18677	4.59581	1149.97437	352.43713	4.91553	1942.47913	515.70227	4.41396	421.33777	464.07581	4.96178	1991.46167	353.51147	4.32493	1027.88721	1226.95215	4.33924	319.06815	1160.11060	4.44934
Inf	0.00000	-0.00150	1488.50732	794.49243	4.33873	1604.31909	477.10703	4.33804	847.16370	238.20740	4.32831	940.99768	560.61560	4.64269	1151.33154	352.25562	4.46738	1943.01282	516.46021	4.39694	421.87424	465.28821	4.94525	1991.41431	353.52490	4.32600	1028.25635	1226.88843	4.33353	318.77469	1159.85303	4.47047
Inf	0.00000	-0.00150	1488.33276	794.42273	4.32941	1604.28809	477.03833	4.34111	847.19580	238.22784	4.33147	940.39551	560.47925	4.54445	1151.35547	351.84277	4.49851	1942.91455	515.62476	4.36573	422.89117	466.36182	4.88631	1991.52734	353.51196	4.32659	1028.29138	1226.84204	4.33525	319.19168	1160.73096	4.48277
Inf	0.00000	-0.00150	1488.37061	794.56714	4.33056	1604.20984	477.07285	4.33691	847.00201	238.13556	4.32882	939.42010	559.62683	4.60476	1151.26282	352.17688	4.50712	1942.20898	515.61731	4.34388	424.06012	466.36536	4.85116	1991.18750	353.30762	4.32985	1027.98608	1226.89160	4.33811	318.98010	1160.85400	4.47983
Inf	0.00000	-0.00150	1488.47388	794.47662	4.33397	1604.13049	477.11337	4.33643	846.99634	238.22784	4.32966	939.77490	560.45764	4.58456	1152.15613	351.83765	4.49063	1943.51953	515.50281	4.32088	424.13510	466.14746	4.85680	1991.36169	353.50415	4.32494	1027.85852	1227.13477	4.33258	319.11810	1160.73022	4.46927
Inf	0.00000	-0.00150	1488.72510	794.57129	4.33588	1604.13086	477.00659	4.33658	847.38464	238.67206	4.33304	941.04968	560.96411	4.65985	1152.76587	351.81580	4.48327	1943.21680	515.93103	4.31265	423.56137	465.95215	4.89267	1991.35388	353.54492	4.32434	1028.20581	1227.10327	4.33157	318.98193	1161.03003	4.47581
