Inf	19.79997	1080.00150	1903.83826	392.79092	6.06134	969.15613	807.97058	5.98338	1324.19324	1197.14221	5.90539
Inf	19.79997	1080.00150	1903.69214	392.38843	6.06713	969.61078	808.19434	5.99262	1324.09204	1197.10901	5.89759
Inf	19.79997	1080.00150	1903.36682	392.37958	6.05981	969.79065	808.25903	6.00433	1324.65979	1196.71777	5.90026
Inf	19.79997	1080.00150	1903.61792	392.42282	6.03824	969.88617	808.22729	5.97634	1324.44434	1196.71777	5.90511
Inf	19.79997	1080.00150	1903.42615	392.91550	6.04540	969.97192	807.61719	5.98706	1324.80298	1196.80164	5.90637
Inf	19.79997	1080.00150	1903.82874	392.72818	6.05536	969.72339	807.48798	5.99521	1324.42407	1196.90271	5.91588
Inf	19.79997	1080.00150	1903.75293	393.03619	6.03756	970.16370	807.70398	5.97801	1324.41187	1197.66711	5.91083
Inf	19.79997	1080.00150	1903.91370	393.09912	6.03919	969.49457	807.84827	5.97769	1324.53809	1197.62817	5.91199
Inf	19.79997	1080.00150	1904.12207	393.19031	6.04009	969.13672	808.20197	5.97719	1324.21802	1197.67383	5.91711
Inf	19.79997	1080.00150	1904.28149	393.17514	6.03655	969.21661	808.44287	5.98786	1324.46216	1197.42297	5.90851
Inf	19.79997	1080.00150	1904.50269	393.15759	6.03850	969.39154	808.52240	5.99722	1325.00732	1197.22778	5.89423
Inf	19.79997	1080.00150	1904.33569	393.03693	6.04075	969.85205	808.67358	5.97716	1325.16345	1197.18848	5.90084
Inf	19.79997	1080.00150	1904.55078	392.84338	6.02392	969.23572	808.32361	5.99154	1324.89099	1196.86743	5.89774
Inf	19.79997	1080.00150	1904.88977	392.88165	6.02790	969.84656	808.17126	5.98338	1324.82507	1197.26111	5.90062
Inf	19.79997	1080.00150	1904.59717	393.21667	6.03436	969.51257	807.61481	6.00418	1325.19360	1197.79541	5.89697
Inf	19.79997	1080.00150	1904.62476	393.33691	6.02382	969.51764	808.39105	5.99792	1325.05566	1197.81201	5.90947
Inf	19.79997	1080.00150	1904.20935	393.44717	6.02938	969.51770	808.85126	6.00664	1325.05164	1197.91553	5.89917
Inf	19.79997	1080.00150	1904.08484	393.46747	6.04485	969.60870	808.58374	5.99051	1324.98523	1197.86450	5.89852
Inf	19.79997	1080.00150	1904.42725	393.52386	6.03906	968.63898	808.84961	5.98349	1325.20911	1198.01184	5.89920
Inf	19.79997	1080.00150	1904.47302	393.21378	6.02718	969.15674	809.11127	5.99588	1325.29602	1198.10266	5.90251
Inf	19.79997	1080.00150	1904.38220	393.42206	6.02223	969.13098	809.17352	6.00334	1325.60229	1198.06934	5.91287
Inf	19.79997	1080.00150	1904.20557	393.84879	6.03202	969.73267	809.08447	6.00374	1325.52222	1198.18384	5.91400
Inf	19.79997	1080.00150	1903.79907	393.63919	6.03604	970.07544	808.99390	5.98588	1325.48584	1198.15442	5.92699
Inf	19.79997	1080.00150	1903.98828	393.56323	6.04398	969.96228	809.22559	5.97071	1325.28735	1198.09485	5.93259
Inf	19.79997	1080.00150	1904.10059	393.33646	6.05395	969.81433	808.85120	5.95110	1324.79993	1198.17773	5.92640
Inf	19.79997	1080.00150	1904.12952	393.36267	6.05421	970.13403	808.72821	5.96441	1325.05591	1198.31982	5.94190
Inf	19.79997	1080.00150	1903.81152	393.15222	6.04231	969.38708	808.58649	5.96583	1324.97778	1198.16455	5.94260
Inf	19.79997	1080.00150	1903.84839	392.78882	6.03760	969.72076	808.61420	5.97967	1324.76025	1197.96936	5.95134
Inf	19.79997	1080.00150	1903.69116	392.77579	6.04182	969.45581	808.66125	5.96463	1324.41956	1197.79248	5.95035
Inf	19.79997	1080.00150	1903.53394	392.94489	6.05064	969.44037	808.38861	5.95260	1324.35425	1197.80676	5.94969
Inf	19.79997	1080.00150	1903.50488	392.77884	6.04876	969.64331	808.54456	5.96386	1324.92407	1197.81836	5.92403
Inf	19.79997	1080.00150	1903.60876	392.77542	6.06556	969.09308	808.34363	5.95688	1324.66150	1197.69873	5.94051
Inf	19.79997	1080.00150	1903.94470	392.72742	6.06687	969.22314	808.65503	5.96230	1324.22839	1197.86353	5.92596
Inf	19.79997	1080.00150	1904.41736	392.78070	6.06811	969.21448	808.36145	5.96463	1323.82104	1197.70923	5.92902
Inf	19.79997	1080.00150	1904.55493	392.73105	6.07151	968.99243	807.53333	5.96554	1323.60376	1198.11255	5.94026
Inf	19.79997	1080.00150	1904.38586	392.81128	6.08090	968.92218	807.85626	5.93749	1323.96167	1197.92236	5.93402
Inf	19.79997	1080.00150	1904.37952	392.34296	6.10015	969.28229	808.09900	5.94655	1324.71338	1197.76770	5.91532
Inf	19.79997	1080.00150	1904.43188	392.28513	6.08707	969.44580	807.70520	5.94202	1325.07043	1197.25989	5.90595
Inf	19.79997	1080.00150	1904.98169	392.11383	6.08922	969.03436	807.84814	5.94946	1325.01099	1197.03613	5.89911
Inf	19.79997	1080.00150	1904.88550	391.82434	6.09148	968.93848	807.71320	5.94224	1324.91406	1197.18237	5.90056
Inf	19.79997	1080.00150	1904.39697	391.95801	6.09360	968.75488	807.85449	5.93803	1324.81787	1197.36499	5.90593
Inf	19.79997	1080.00150	1904.29614	391.57129	6.09319	968.81787	808.33942	5.92770	1324.90039	1197.64050	5.90494
Inf	19.79997	1080.00150	1904.44275	391.15353	6.10572	968.92767	808.07025	5.92606	1325.18848	1197.72241	5.91178
Inf	19.79997	1080.00150	1904.97253	390.97266	6.09720	968.66248	807.74847	5.93302	1325.15820	1197.96191	5.91720
Inf	19.79997	1080.00150	1905.26294	390.73285	6.08254	968.81915	807.61060	5.93440	1324.99878	1197.07837	5.91083
Inf	19.79997	1080.00150	1905.55029	390.83783	6.07977	969.01611	808.10046	5.94364	1324.76440	1197.16907	5.90845
Inf	19.79997	1080.00150	1905.03748	391.04807	6.07073	969.23401	808.22241	5.94208	1324.77759	1197.30151	5.90078
Inf	19.79997	1080.00150	1905.24805	391.15515	6.06618	969.64740	808.50647	5.94585	1325.00366	1197.45483	5.91169
Inf	19.79997	1080.00150	1904.73254	391.38910	6.06542	969.10986	808.86334	5.93305	1325.11621	1197.69080	5.91533
Inf	19.79997	1080.00150	1904.90027	391.25165	6.06485	969.54272	808.69678	5.93053	1324.85266	1197.84277	5.90046
Inf	19.79997	1080.00150	1904.86450	391.22928	6.05598	969.05768	808.91516	5.93906	1324.41565	1198.31396	5.89060
