Inf	29.55014	1080.00150	1899.77649	389.15649	6.45135	970.84106	811.82745	6.69938	1322.30396	1198.64844	6.74347
Inf	29.55014	1080.00150	1899.73804	388.97348	6.46940	970.99243	811.47827	6.71364	1322.42542	1198.97925	6.74204
Inf	29.55014	1080.00150	1899.68970	388.95160	6.47619	970.78967	811.17743	6.72829	1323.10083	1198.83362	6.74793
Inf	29.55014	1080.00150	1899.43774	388.99051	6.47126	970.66620	810.87994	6.72979	1323.18799	1198.88818	6.72860
Inf	29.55014	1080.00150	1899.40649	389.28723	6.46890	970.60394	810.84473	6.72366	1322.93909	1199.05176	6.73241
Inf	29.55014	1080.00150	1899.51208	389.17548	6.47217	971.07178	810.28888	6.72137	1322.98450	1198.77466	6.74978
Inf	29.55014	1080.00150	1899.50317	389.16507	6.46392	971.22266	810.61237	6.72474	1323.01929	1198.97375	6.74515
Inf	29.55014	1080.00150	1899.42505	388.93073	6.46034	971.44775	811.14984	6.71409	1323.56201	1198.59436	6.74168
Inf	29.55014	1080.00150	1899.61584	388.21848	6.47657	971.22565	811.14435	6.74526	1323.14966	1198.42114	6.73848
Inf	29.55014	1080.00150	1899.37402	388.46674	6.48522	970.64532	811.40466	6.73558	1323.39429	1198.34277	6.73702
Inf	29.55014	1080.00150	1899.08716	388.75439	6.47980	970.85809	811.44556	6.71952	1322.83472	1198.33179	6.73007
Inf	29.55014	1080.00150	1899.10449	389.08051	6.47403	970.65894	811.67639	6.72004	1323.03052	1198.09229	6.73880
Inf	29.55014	1080.00150	1899.26563	389.01093	6.47320	970.61243	811.67126	6.71461	1323.33911	1198.32910	6.75325
Inf	29.55014	1080.00150	1899.68213	388.90668	6.47293	971.00525	811.97375	6.74579	1323.50659	1198.47766	6.74700
Inf	29.55014	1080.00150	1899.21130	388.97076	6.47421	970.82581	811.77698	6.72199	1323.17114	1198.46960	6.74167
Inf	29.55014	1080.00150	1899.43152	389.13928	6.48072	971.03528	811.31433	6.72354	1322.85034	1198.67969	6.73172
Inf	29.55014	1080.00150	1899.06030	389.26392	6.48454	970.97083	811.09863	6.71230	1322.70337	1198.44141	6.73749
Inf	29.55014	1080.00150	1899.31494	388.82098	6.47536	970.86639	811.20801	6.72274	1322.81104	1198.49927	6.74549
Inf	29.55014	1080.00150	1899.39819	388.88550	6.47046	969.93915	811.49237	6.69630	1322.93164	1198.45422	6.73175
Inf	29.55014	1080.00150	1899.13843	388.67578	6.46814	969.74377	811.59406	6.70810	1322.83459	1198.46631	6.73638
Inf	29.55014	1080.00150	1899.32849	388.83484	6.49741	970.47742	811.13196	6.71877	1322.58765	1198.26599	6.74292
Inf	29.55014	1080.00150	1899.50854	388.95926	6.47936	970.57056	810.99402	6.71265	1322.67566	1198.02588	6.74762
Inf	29.55014	1080.00150	1899.45544	388.76572	6.47688	970.71216	810.98828	6.71459	1323.05090	1198.27368	6.72633
Inf	29.55014	1080.00150	1899.38232	389.05798	6.46499	970.40833	811.04211	6.71262	1322.93213	1198.22388	6.75207
Inf	29.55014	1080.00150	1899.22900	388.78360	6.46457	969.91321	811.12488	6.70537	1322.63220	1198.49146	6.73049
Inf	29.55014	1080.00150	1899.52771	388.67365	6.47230	969.91003	811.36389	6.71611	1323.08704	1198.41650	6.73877
Inf	29.55014	1080.00150	1899.54065	389.06549	6.46997	969.94824	811.40784	6.70642	1322.55725	1198.05786	6.73708
Inf	29.55014	1080.00150	1899.72607	388.59915	6.47913	970.27686	811.83240	6.70685	1322.95801	1198.10474	6.73946
Inf	29.55014	1080.00150	1899.71667	388.99591	6.46509	970.00745	811.95050	6.71429	1323.14453	1198.81250	6.73579
Inf	29.55014	1080.00150	1899.32227	389.17126	6.46574	970.18762	812.20892	6.71516	1322.59717	1198.99512	6.74675
Inf	29.55014	1080.00150	1899.31982	388.71722	6.47721	970.03625	812.03247	6.70516	1322.83936	1199.13257	6.73317
Inf	29.55014	1080.00150	1899.65576	388.79401	6.48927	970.33630	812.33447	6.69819	1322.93372	1198.95532	6.73927
