Inf	0.00000	1080.00150	1911.02722	397.09564	5.96765	971.04114	808.22937	5.82834	1322.69800	1201.11035	5.81835
Inf	0.00000	1080.00150	1911.24084	397.14758	5.96724	970.76379	807.66992	5.82140	1322.42212	1200.68823	5.82370
Inf	0.00000	1080.00150	1910.92676	397.10162	5.96997	970.75793	807.76343	5.82752	1322.24023	1201.07605	5.82584
Inf	0.00000	1080.00150	1911.19409	397.29825	5.96190	970.51593	807.40363	5.82231	1322.30615	1201.27173	5.83949
Inf	0.00000	1080.00150	1911.03064	397.20511	5.95902	970.27948	807.22217	5.85180	1322.25452	1201.04028	5.83684
Inf	0.00000	1080.00150	1910.56604	397.10043	5.96259	970.11298	807.50311	5.83463	1322.39258	1200.98389	5.83662
Inf	0.00000	1080.00150	1910.61487	397.51019	5.96445	969.61505	807.55817	5.84724	1321.88135	1200.14648	5.84311
Inf	0.00000	1080.00150	1910.38330	397.58823	5.96514	969.60168	807.78424	5.83751	1321.63281	1199.76892	5.82581
Inf	0.00000	1080.00150	1910.19043	397.51495	5.96075	969.50818	808.22119	5.84505	1321.79199	1199.88672	5.84532
Inf	0.00000	1080.00150	1910.44336	397.73401	5.95695	969.51843	808.20087	5.81520	1322.01672	1199.88684	5.84285
Inf	0.00000	1080.00150	1910.17578	397.61414	5.96071	969.57477	808.29956	5.81997	1322.21045	1199.41479	5.84542
Inf	0.00000	1080.00150	1910.52039	397.79230	5.96275	969.45984	808.77454	5.81040	1322.20251	1199.35364	5.84364
Inf	0.00000	1080.00150	1910.14880	397.70508	5.96212	970.03534	808.93945	5.79373	1322.28271	1198.92957	5.84098
Inf	0.00000	1080.00150	1910.27222	397.44067	5.95429	970.07239	808.89197	5.79004	1322.25879	1198.86670	5.83032
Inf	0.00000	1080.00150	1910.27002	397.76245	5.95533	969.45819	808.63416	5.80497	1322.19482	1198.85815	5.83913
Inf	0.00000	1080.00150	1909.77136	397.96808	5.95471	969.71387	809.24982	5.78691	1321.91382	1199.15088	5.85311
Inf	0.00000	1080.00150	1910.01807	397.95023	5.94599	969.72778	809.81689	5.79690	1321.74109	1199.50366	5.86320
Inf	0.00000	1080.00150	1909.88391	398.41351	5.94666	969.65436	809.63995	5.80188	1322.19177	1200.12952	5.86711
Inf	0.00000	1080.00150	1909.97046	398.67947	5.95254	969.30981	809.22119	5.79249	1322.00818	1199.94775	5.86598
Inf	0.00000	1080.00150	1910.63464	398.37793	5.94719	969.04608	809.23199	5.81168	1322.57715	1199.90161	5.87716
Inf	0.00000	1080.00150	1910.75122	398.43549	5.95000	969.04370	808.97168	5.81758	1322.60474	1199.71899	5.87515
Inf	0.00000	1080.00150	1910.41907	398.40619	5.93979	969.04535	808.77173	5.81127	1322.18250	1199.61084	5.86890
Inf	0.00000	1080.00150	1910.21191	398.38116	5.94096	968.68018	809.22778	5.82106	1322.02161	1199.41260	5.87996
Inf	0.00000	1080.00150	1910.44983	397.95883	5.94978	969.08923	808.98871	5.80771	1321.98804	1199.62158	5.87962
Inf	0.00000	1080.00150	1910.16479	398.14240	5.95238	969.31128	809.42603	5.80334	1321.90527	1199.54175	5.89183
Inf	0.00000	1080.00150	1909.77661	398.05707	5.95685	969.54675	809.36481	5.80423	1321.78894	1199.29980	5.87092
Inf	0.00000	1080.00150	1909.74023	398.30875	5.95873	969.65094	810.03998	5.80447	1322.06458	1199.46777	5.85809
Inf	0.00000	1080.00150	1910.01013	397.91669	5.96629	969.46838	810.15540	5.80644	1321.93091	1199.32458	5.85343
Inf	0.00000	1080.00150	1909.74927	397.51172	5.96660	969.63147	810.00842	5.81620	1321.84912	1199.48193	5.86549
Inf	0.00000	1080.00150	1909.55859	397.39410	5.96832	969.26251	809.55981	5.81393	1322.40784	1199.36157	5.86426
Inf	0.00000	1080.00150	1909.46191	397.50800	5.96634	968.81061	809.39911	5.80234	1322.88037	1199.31665	5.85239
Inf	0.00000	1080.00150	1909.24048	397.53076	5.95622	968.50745	809.43805	5.78892	1322.96033	1199.21851	5.85039
Inf	0.00000	1080.00150	1909.30518	397.20596	5.95520	968.66388	809.81958	5.77414	1322.79187	1199.03662	5.84455
Inf	0.00000	1080.00150	1909.53308	396.90558	5.95331	969.02124	809.77258	5.78113	1322.81213	1199.29858	5.84019
Inf	0.00000	1080.00150	1909.22339	396.94275	5.94896	968.50305	810.03827	5.77447	1322.14075	1199.29272	5.83254
Inf	0.00000	1080.00150	1909.47974	397.43903	5.94890	968.18756	810.13196	5.77728	1322.77075	1199.28174	5.83055
Inf	0.00000	1080.00150	1909.70105	397.12213	5.94140	968.78430	810.15936	5.78419	1322.70093	1199.22131	5.83793
Inf	0.00000	1080.00150	1909.59644	397.25842	5.94273	968.83997	810.07263	5.78830	1322.62720	1198.88025	5.83043
Inf	0.00000	1080.00150	1909.77075	397.37460	5.94293	968.34058	810.60980	5.80085	1322.95703	1198.99609	5.82757
Inf	0.00000	1080.00150	1909.91650	397.18607	5.94870	968.47754	811.05298	5.79362	1322.94287	1198.93298	5.83032
Inf	0.00000	1080.00150	1909.73950	397.50165	5.95702	969.11786	810.48059	5.79376	1322.65063	1199.03125	5.83332
