Inf	30.74996	25991.40000	1175.43652	676.68652	8.85891	1271.54785	1322.58276	-0.57885	285.18146	979.34601	8.78281	420.24454	376.06860	8.85488
Inf	30.74996	25991.40000	1175.34399	676.26617	8.84583	1271.10669	1322.64185	-0.43385	285.13077	979.29010	8.78117	420.23663	376.06409	8.85728
Inf	30.74996	25991.40000	1175.31812	675.91931	8.82929	1270.78064	1322.83643	-0.72669	285.21564	979.33344	8.78626	420.22174	376.04907	8.86567
Inf	30.74996	25991.40000	1175.25220	675.32483	8.84489	1271.47571	1322.48462	-3.20066	285.27081	979.31757	8.78757	420.17465	376.00195	8.87298
Inf	30.74996	25991.40000	1175.49268	675.30511	8.83731	1272.24475	1321.95386	2.91057	285.24216	979.20929	8.79535	420.20514	376.02222	8.87208
Inf	30.74996	25991.40000	1175.72742	675.62927	8.85105	1271.26611	1321.73889	3.22424	285.31329	979.22058	8.78384	420.25153	375.95947	8.87000
Inf	30.74996	25991.40000	1175.75525	675.16211	8.86221	1269.29553	1321.52747	-0.19334	285.25568	979.17328	8.77680	420.20883	375.91968	8.86076
Inf	30.74996	25991.40000	1175.88562	674.89502	8.88319	1269.28723	1322.61499	-0.28729	285.28253	979.06439	8.80699	420.18170	375.89758	8.84637
Inf	30.74996	25991.40000	1175.83447	675.06061	8.87700	1256.16455	1324.22266	8.83610	285.34692	979.27380	8.80467	420.20016	375.90173	8.84127
Inf	30.74996	25991.40000	1175.64844	674.90662	8.88922	1257.76794	1324.05737	8.80280	285.32336	979.19019	8.80803	420.13239	375.83826	8.83361
Inf	30.74996	25991.40000	1175.42639	674.68970	8.90949	1271.19409	1336.78223	-22.25067	285.33545	979.22699	8.79565	420.13513	375.82471	8.82828
Inf	30.74996	25991.40000	1175.07080	674.50665	8.91436	1272.31873	1336.75952	-5.16836	285.28668	979.21991	8.79391	420.13330	375.82019	8.83036
Inf	30.74996	25991.40000	1175.00244	684.53564	0.31936	1272.42334	1322.11157	-1.07221	285.38156	979.14191	8.81075	420.16202	375.78613	8.82747
Inf	30.74996	25991.40000	1175.02393	684.11212	0.30490	1272.53821	1321.89929	-1.08224	285.36078	979.01166	8.80977	420.20166	375.76929	8.82610
Inf	30.74996	25991.40000	1175.17822	674.28778	8.91288	1271.19019	1322.54541	-0.36562	285.39984	979.09924	8.82036	420.08606	375.75647	8.83202
Inf	30.74996	25991.40000	1174.95032	684.13831	0.15129	1270.02307	1323.04346	-0.57018	285.42487	979.16797	8.82861	420.03320	375.75464	8.83931
Inf	30.74996	25991.40000	1175.37488	674.20288	8.91640	1255.07397	1323.13892	8.77371	285.45581	979.17151	8.82280	420.09052	375.80444	8.84845
Inf	30.74996	25991.40000	1175.21973	673.64594	8.91328	1256.11621	1322.66968	8.76137	285.50873	979.23340	8.82288	420.20169	375.85938	8.84293
Inf	30.74996	25991.40000	1175.52625	673.03162	8.90683	1270.63831	1322.65625	-0.03293	285.53796	979.24255	8.82888	420.21274	375.80005	8.83692
Inf	30.74996	25991.40000	1175.29810	672.81207	8.90743	1270.25488	1322.72009	0.59227	285.62299	979.12170	8.82709	420.10358	375.79932	8.83963
Inf	30.74996	25991.40000	1175.16919	672.51733	8.89661	1270.57495	1322.59912	0.31830	285.66089	979.15295	8.82943	420.10571	375.85974	8.84461
Inf	30.74996	25991.40000	1175.12842	672.37476	8.89022	1270.79395	1322.41663	-0.01441	285.57336	979.22241	8.84043	420.17065	375.91028	8.84757
Inf	30.74996	25991.40000	1175.13623	672.43719	8.89028	1270.25940	1322.45020	0.10836	285.43829	979.29736	8.85190	420.26944	375.95886	8.84855
Inf	30.74996	25991.40000	1174.84766	672.80115	8.89121	1268.09375	1323.21082	0.31325	285.46368	979.21802	8.86377	420.14508	375.81421	8.85859
Inf	30.74996	25991.40000	1175.47925	673.00421	8.90523	1266.73621	1323.28979	3.32348	285.41608	979.49438	8.87881	420.15601	375.85669	8.86770
Inf	30.74996	25991.40000	1175.33398	672.91132	8.90774	1260.48718	1322.84741	8.20007	285.44232	979.34247	8.88197	420.18103	375.87939	8.86286
Inf	30.74996	25991.40000	1175.13745	673.04980	8.93114	1258.91138	1322.18140	8.76140	285.70081	979.40417	8.88257	420.26224	375.98950	8.85841
Inf	30.74996	25991.40000	1175.41199	672.79504	8.93407	1257.32214	1322.22974	8.85035	285.89868	979.53314	8.88681	420.34747	375.85498	8.86651
Inf	30.74996	25991.40000	1175.44397	672.90063	8.92879	1256.40503	1322.77820	8.84110	285.93286	979.60565	8.87125	420.22083	375.82727	8.86790
Inf	30.74996	25991.40000	1174.76501	672.45044	8.91854	1255.99341	1323.17175	8.82542	285.88715	979.67871	8.88202	420.32977	375.91174	8.85916
Inf	30.74996	25991.40000	1173.77637	672.04901	8.91797	1268.70972	1322.81262	-0.20390	285.70117	979.64142	8.89830	420.33081	375.81262	8.85720
Inf	30.74996	25991.40000	1173.50537	671.96454	8.91122	1269.23572	1322.73083	-0.12610	285.80264	979.69775	8.90090	420.34119	375.77148	8.85554
Inf	30.74996	25991.40000	1174.13770	671.44470	8.91070	1229.36218	1322.26074	-0.85050	285.91858	979.74988	8.90601	420.27954	375.80872	8.85085
Inf	30.74996	25991.40000	1174.26746	670.89636	8.91331	1229.03796	1320.40723	-0.46005	285.90576	979.80646	8.91001	420.19800	375.80713	8.85046
Inf	30.74996	25991.40000	1174.49426	670.82092	8.94412	1228.69995	1320.14087	-0.27491	285.98404	979.77264	8.90740	420.29614	375.84204	8.84949
