Inf	30.74996	0.01625	1852.36768	1433.50330	4.73915	1838.59985	1054.32642	4.73371	520.73114	908.43182	4.73443	1292.85938	512.62744	4.75906	1974.30469	744.70313	NaN
Inf	30.74996	0.01625	1852.36499	1433.53735	4.73727	1838.76147	1054.24146	4.72190	519.90686	908.37219	4.72401	1292.94202	512.46484	4.75423	1974.30725	744.64612	NaN
Inf	30.74996	0.01625	1852.37292	1433.55090	4.73471	1838.67480	1054.24365	4.72711	519.89734	908.15015	4.72342	1292.74390	512.23743	4.78512	1974.28918	744.79346	NaN
Inf	30.74996	0.01625	1852.36865	1433.54041	4.73723	1838.76208	1054.06006	4.72107	520.34631	907.92065	4.72645	1292.64246	512.50647	4.77143	1974.28479	744.70203	NaN
Inf	30.74996	0.01625	1852.36987	1433.54626	4.73909	1838.83374	1053.85425	4.72104	520.15601	907.40967	4.79197	1292.95557	513.28381	4.70027	1974.30640	744.70154	NaN
Inf	30.74996	0.01625	1852.37512	1433.54736	4.73917	1838.69604	1054.12793	4.72726	519.76672	907.63739	4.81367	1292.90344	513.26221	4.70114	1974.30249	744.71106	NaN
Inf	30.74996	0.01625	1852.36804	1433.53638	4.73716	1838.71887	1053.79517	4.71933	520.03369	907.69452	4.80533	1292.76294	512.96387	4.73351	1974.28711	744.67859	NaN
Inf	30.74996	0.01625	1852.35840	1433.52612	4.73890	1838.76538	1053.81689	4.71840	520.78644	908.04883	4.73109	1292.89941	513.04993	4.74018	1974.23950	744.72705	NaN
Inf	30.74996	0.01625	1852.36841	1433.52209	4.73861	1838.75525	1053.86035	4.71991	520.72839	907.92761	4.72536	1292.88037	513.19299	4.69084	1974.23987	744.78418	NaN
Inf	30.74996	0.01625	1852.36670	1433.51416	4.73709	1838.74487	1053.71240	4.72736	520.49829	907.28479	4.80607	1292.96179	513.34900	4.70216	1974.31531	744.63159	NaN
Inf	30.74996	0.01625	1852.36316	1433.51025	4.73799	1838.77124	1053.90295	4.71798	520.77332	907.72937	4.80708	1292.94531	513.07568	4.70154	1974.26270	744.78467	NaN
Inf	30.74996	0.01625	1852.36340	1433.50781	4.73769	1838.64600	1053.99170	4.72717	520.48877	907.76544	4.69732	1292.88574	512.57275	4.76218	1974.31836	744.65723	NaN
Inf	30.74996	0.01625	1852.34790	1433.52576	4.72602	1838.69580	1054.03979	4.72465	520.58868	907.84064	4.72877	1293.08142	512.91772	4.74380	1974.30774	744.76160	NaN
Inf	30.74996	0.01625	1852.36377	1433.53833	4.72513	1838.74609	1054.00146	4.72148	520.12170	908.47852	4.73137	1292.94763	513.22083	4.70167	1974.23108	744.72290	NaN
Inf	30.74996	0.01625	1852.37830	1433.55029	4.72385	1838.72522	1054.39587	4.72432	520.80133	908.38019	4.73865	1292.98267	513.03247	4.73999	1974.22339	744.81299	NaN
Inf	30.74996	0.01625	1852.38733	1433.52783	4.73575	1838.73547	1054.25708	4.72577	520.84875	908.00171	4.82771	1292.73962	513.53088	4.70639	1974.30078	744.66748	NaN
Inf	30.74996	0.01625	1852.37952	1433.54565	4.73631	1838.66150	1054.14124	4.73037	520.45337	908.41211	4.72913	1292.79895	513.03491	4.74376	1974.28601	744.75513	NaN
Inf	30.74996	0.01625	1852.37891	1433.54431	4.73883	1838.69800	1053.78931	4.72453	520.62830	908.85950	4.73254	1292.91052	512.65222	4.76068	1974.26147	744.76709	NaN
Inf	30.74996	0.01625	1852.35986	1433.53198	4.73896	1838.70056	1054.11804	4.72654	520.31451	909.01831	4.73065	1292.82874	513.07861	4.73697	1974.26477	744.73010	NaN
Inf	30.74996	0.01625	1852.35742	1433.52161	4.73865	1838.71021	1054.06006	4.72607	520.63782	908.61481	4.74143	1292.90991	513.41455	4.70502	1974.29517	744.67554	NaN
Inf	30.74996	0.01625	1852.36707	1433.52783	4.73769	1838.71252	1054.36035	4.72801	520.16528	908.48755	4.72892	1292.82129	513.26758	4.70083	1974.30835	744.68665	NaN
Inf	30.74996	0.01625	1852.35718	1433.51343	4.73949	1838.68201	1054.18384	4.72741	520.35083	908.47919	4.72898	1292.92407	513.41150	4.70577	1974.29370	744.81116	NaN
Inf	30.74996	0.01625	1852.36035	1433.52856	4.73759	1838.77124	1054.20776	4.72457	520.33728	908.48041	4.73075	1292.86328	513.20313	4.70456	1974.33875	744.68433	NaN
Inf	30.74996	0.01625	1852.36707	1433.52246	4.73057	1838.76965	1053.74109	4.72331	520.52185	908.22937	4.73047	1292.91260	512.96509	4.72927	1974.30396	744.63806	NaN
Inf	30.74996	0.01625	1852.36743	1433.52454	4.73754	1838.71423	1053.42041	4.72167	520.46082	908.53986	4.72687	1292.81323	512.31152	4.77580	1974.28967	744.69775	NaN
Inf	30.74996	0.01625	1852.36609	1433.52759	4.73560	1838.63477	1054.02539	4.72866	520.87561	907.99567	4.72648	1292.84509	512.78906	4.76341	1974.36951	744.72693	NaN
Inf	30.74996	0.01625	1852.36243	1433.52539	4.72873	1838.77673	1054.20166	4.71860	519.71692	908.20508	4.72350	1292.71948	513.10535	4.70951	1974.34302	744.67761	NaN
Inf	30.74996	0.01625	1852.36450	1433.54089	4.72711	1838.69055	1054.02271	4.72619	519.97223	908.35895	4.73011	1292.62048	513.26318	4.69246	1974.29724	744.66724	NaN
Inf	30.74996	0.01625	1852.35815	1433.54785	4.72440	1838.76880	1053.91431	4.71823	520.09546	908.42236	4.72838	1292.63464	513.38318	4.68916	1974.32251	744.77344	NaN
