Inf	21.44989	0.02450	1852.87256	1430.55579	3.43637	1838.89832	1050.14063	3.44254	521.43768	903.00330	3.50469	1292.33667	505.41614	3.42068	1967.97192	739.59509	3.44195
Inf	21.44989	0.02450	1852.86523	1430.55566	3.43482	1838.91211	1050.12122	3.44099	521.80615	903.07660	3.49729	1292.58789	505.20044	3.41171	1967.86597	739.86621	3.44313
Inf	21.44989	0.02450	1852.87573	1430.57275	3.43571	1838.89673	1049.96289	3.43798	521.24005	902.59723	3.46847	1292.31006	504.63232	3.38272	1967.65906	739.78479	3.43921
Inf	21.44989	0.02450	1852.87402	1430.58801	3.43525	1838.93823	1050.32483	3.44266	520.85938	902.71442	3.42591	1292.23230	505.12744	3.40763	1967.93994	739.63660	3.44208
Inf	21.44989	0.02450	1852.87708	1430.57520	3.43602	1838.97668	1050.21631	3.43982	520.23169	902.50317	3.40897	1292.24414	505.40454	3.42069	1967.85828	739.86707	3.44380
Inf	21.44989	0.02450	1852.86536	1430.57178	3.43608	1838.90234	1050.09863	3.44099	520.47064	903.37054	3.42836	1292.27710	505.17810	3.41190	1967.88208	739.57178	3.43958
Inf	21.44989	0.02450	1852.86926	1430.56091	3.43601	1838.96753	1050.51172	3.44390	520.63281	903.44196	3.46171	1292.30090	504.88147	3.39628	1967.80249	739.81238	3.44243
Inf	21.44989	0.02450	1852.88220	1430.57007	3.43676	1838.97778	1050.26794	3.44404	521.20050	903.18115	3.46332	1292.21216	504.59534	3.38484	1967.71716	739.63586	3.44089
Inf	21.44989	0.02450	1852.87756	1430.58936	3.43575	1838.93982	1049.95630	3.43655	520.16602	904.30060	3.49183	1292.43140	504.69666	3.38599	1967.99585	739.70313	3.44214
Inf	21.44989	0.02450	1852.85767	1430.56006	3.43709	1838.92847	1050.84045	3.44998	521.65674	904.18262	3.53759	1292.38770	504.84705	3.39426	1967.98755	739.44507	3.43950
Inf	21.44989	0.02450	1852.87781	1430.57568	3.43552	1838.81152	1050.76770	3.45272	521.61218	903.15350	3.57804	1292.33423	505.07422	3.40798	1967.83386	739.70654	3.44113
Inf	21.44989	0.02450	1852.85986	1430.58167	3.43557	1838.92114	1051.11987	3.44961	521.25757	903.62512	3.58663	1292.15210	504.81995	3.39548	1967.91211	739.69507	3.44092
Inf	21.44989	0.02450	1852.87097	1430.56543	3.43657	1838.86499	1050.98730	3.45402	520.67529	904.71344	3.62649	1292.43591	504.82251	3.39588	1967.90076	739.71460	3.44228
Inf	21.44989	0.02450	1852.87793	1430.57751	3.43525	1838.96777	1050.53760	3.44689	520.78345	905.27148	3.63606	1292.12219	504.94348	3.40234	1967.99365	739.50220	3.44079
Inf	21.44989	0.02450	1852.86926	1430.60046	3.43575	1838.96997	1050.66858	3.44898	519.76672	905.40753	3.63660	1292.22351	505.11084	3.40731	1967.94336	739.44922	3.43825
Inf	21.44989	0.02450	1852.85986	1430.59473	3.43511	1838.98120	1050.91772	3.44955	520.04089	905.38788	3.68125	1292.28088	505.31165	3.41927	1967.73889	739.81775	3.44247
Inf	21.44989	0.02450	1852.85669	1430.56445	3.43571	1838.88623	1050.76294	3.45096	520.31702	904.42859	3.69754	1292.09851	505.68762	3.43347	1967.79785	739.63184	3.43995
Inf	21.44989	0.02450	1852.85352	1430.57874	3.43477	1838.93237	1050.75818	3.44824	520.56854	903.50635	3.61937	1292.27942	505.62378	3.43043	1967.92749	739.55615	3.44107
Inf	21.44989	0.02450	1852.85059	1430.56006	3.43587	1839.01660	1050.83179	3.44540	520.09607	902.91760	3.61756	1292.17542	505.75696	3.43456	1967.99268	739.62695	3.44126
Inf	21.44989	0.02450	1852.84448	1430.58057	3.43515	1838.92932	1050.13147	3.43932	519.40533	903.50562	3.55852	1292.29016	505.54041	3.42542	1967.92578	739.93860	3.44533
Inf	21.44989	0.02450	1852.85559	1430.57629	3.43569	1838.80640	1049.92969	3.44242	520.38086	903.33386	3.57069	1292.24829	505.09106	3.40925	1968.01099	739.46753	3.44079
Inf	21.44989	0.02450	1852.86157	1430.56677	3.43587	1838.70642	1049.62378	3.44111	520.19293	903.41425	3.57048	1292.22839	504.92346	3.39841	1968.05872	739.25891	3.43722
Inf	21.44989	0.02450	1852.85645	1430.59729	3.43583	1838.91699	1049.93213	3.44041	520.28979	902.54034	3.55529	1292.07312	505.07153	3.40634	1967.97473	739.47644	3.44144
Inf	21.44989	0.02450	1852.86377	1430.57227	3.43488	1838.98328	1050.21570	3.44220	520.12079	902.75708	3.54100	1292.05029	505.00793	3.40553	1967.95154	739.50562	3.44090
Inf	21.44989	0.02450	1852.87354	1430.56543	3.43419	1838.92773	1050.15869	3.44268	519.86932	902.14929	3.51408	1292.17432	504.93884	3.40187	1968.09399	739.37463	3.43896
Inf	21.44989	0.02450	1852.86609	1430.59790	3.43551	1839.06653	1050.51294	3.43891	519.44049	902.03772	3.52713	1292.28491	504.95557	3.39849	1967.90405	739.43359	3.43981
Inf	21.44989	0.02450	1852.85999	1430.58838	3.43507	1839.03577	1050.13049	3.43840	519.88165	901.84192	3.55968	1292.07642	504.63892	3.38554	1967.86450	739.57935	3.44067
Inf	21.44989	0.02450	1852.84766	1430.57715	3.43611	1838.99707	1050.29993	3.44183	519.23572	902.72052	3.61004	1292.22827	504.89758	3.39968	1967.80969	739.67480	3.44161
Inf	21.44989	0.02450	1852.84583	1430.55664	3.43432	1838.94092	1050.11694	3.43993	519.02429	902.58820	3.65201	1291.90137	505.18250	3.41194	1967.88171	739.41748	3.43849
Inf	21.44989	0.02450	1852.83813	1430.56201	3.43516	1838.98035	1050.43445	3.44413	519.21826	902.63837	3.66659	1292.07764	505.25659	3.41616	1967.88599	739.44055	3.43967
Inf	21.44989	0.02450	1852.82959	1430.56689	3.43530	1838.92859	1050.17065	3.44073	518.62518	902.20239	3.67320	1292.17639	505.56177	3.42622	1967.83203	739.42920	3.43924
Inf	21.44989	0.02450	1852.85522	1430.55493	3.43604	1838.85950	1050.01636	3.44309	518.30176	902.33844	3.64718	1292.12109	506.11426	3.43967	1967.65015	739.80359	3.44147
Inf	21.44989	0.02450	1852.84375	1430.56128	3.43491	1838.92041	1050.31677	3.44192	518.45294	902.72992	3.62664	1292.07202	506.84546	3.45098	1967.87732	739.52344	3.43919
Inf	21.44989	0.02450	1852.86487	1430.56116	3.43560	1838.90625	1050.79468	3.44912	518.34888	902.41016	3.65136	1292.14795	506.70740	3.45158	1967.82361	739.59851	3.44055
Inf	21.44989	0.02450	1852.85168	1430.56262	3.43511	1838.92151	1050.41919	3.44304	518.78992	902.18866	3.61322	1292.27209	507.28430	3.45225	1967.81018	739.63599	3.43976
Inf	21.44989	0.02450	1852.86230	1430.57227	3.43492	1838.84216	1050.31763	3.44753	518.99927	901.29614	3.55977	1292.17993	506.80750	3.45053	1967.80664	739.70264	3.43975
Inf	21.44989	0.02450	1852.86853	1430.57617	3.43482	1838.97717	1050.20288	3.44033	519.43011	901.04028	3.52957	1292.27527	507.31714	3.45373	1968.04785	739.37878	3.43951
