Inf	14.45001	0.00400	1135.71899	1284.73694	4.04566	1328.42419	979.98114	3.13185	688.19690	1192.67212	3.54690	465.14145	1039.22949	2.49953	834.76996	609.06396	3.08113	357.09109	1337.00391	1.73921	1269.51660	360.37280	2.70559
Inf	14.45001	0.00400	1135.71802	1284.74231	4.04473	1328.43481	980.04138	3.16249	688.70764	1193.24426	3.53033	464.67062	1039.75781	2.54084	834.79120	609.12854	3.06041	357.02411	1336.99390	7.29247	1270.06787	359.57275	2.71722
Inf	14.45001	0.00400	1135.71191	1284.76147	4.04545	1328.36182	980.55646	3.17475	689.35992	1193.61255	3.56171	465.93802	1039.62378	2.54475	834.86847	609.32935	3.05781	357.08374	1337.03687	6.69319	1270.09119	359.03857	2.69138
Inf	14.45001	0.00400	1135.71606	1284.75073	4.04660	1327.88232	980.66736	3.17251	689.48779	1193.52515	3.51337	465.41553	1040.09619	2.55415	835.02972	609.66772	3.06605	356.95966	1336.81641	-1.64758	1270.07495	359.06323	2.68827
Inf	14.45001	0.00400	1135.71021	1284.75244	4.04538	1328.43726	980.66370	3.20420	688.68274	1193.87439	3.54062	465.07611	1039.66406	2.58470	835.25891	608.61646	3.05281	356.96109	1336.76978	8.51864	1270.09766	359.61987	2.68887
Inf	14.45001	0.00400	1135.70337	1284.73755	4.04560	1329.05530	980.31952	3.20516	688.14105	1192.80200	3.52086	464.56888	1040.95178	2.55226	835.34344	608.08093	3.05364	356.99878	1336.78223	1.24444	1270.79199	359.47119	2.68606
Inf	14.45001	0.00400	1135.71326	1284.74768	4.04421	1329.02686	979.49188	3.21773	688.07410	1192.47217	3.53222	465.11493	1040.67444	2.54679	835.52856	608.16797	3.06356	356.94202	1336.95313	-1.32844	1269.98193	359.55249	2.73258
Inf	14.45001	0.00400	1135.71240	1284.73584	4.04381	1329.33057	979.93176	3.24178	687.94623	1192.39258	3.48742	464.67798	1040.93384	2.56976	836.09399	608.16772	3.06668	356.97574	1337.17212	-20.90870	1269.77600	359.18066	2.74013
Inf	14.45001	0.00400	1135.71436	1284.73645	4.04421	1329.60352	980.33936	3.22901	689.12402	1193.01685	3.51160	465.56396	1041.39905	2.57305	836.07733	607.94373	3.07870	356.93530	1336.53174	-2.02852	1269.84167	358.71094	2.73772
Inf	14.45001	0.00400	1135.71021	1284.73401	4.04393	1329.45154	981.31128	3.21248	689.61285	1192.84875	3.51788	465.98700	1042.09619	2.56702	835.51990	607.62610	3.07953	356.94217	1336.78906	-6.72046	1269.22620	359.03711	2.71362
Inf	14.45001	0.00400	1135.71570	1284.73828	4.04293	1329.43433	980.94824	3.20518	690.04950	1192.96582	3.52554	466.41147	1042.22937	2.56942	835.63342	608.03442	3.08900	356.94116	1336.82886	9.78429	1269.71509	359.30786	2.70553
Inf	14.45001	0.00400	1135.71069	1284.74976	4.04421	1329.04395	981.05023	3.17732	690.45306	1193.35144	3.56315	465.74945	1041.85376	2.61741	835.37244	607.72107	3.10300	356.95343	1336.80981	-2.70093	1269.37317	358.30054	2.70905
