Inf	22.44995	0.00425	1135.58765	1285.03979	4.01764	1330.68896	988.93500	3.11771	686.11340	1202.59985	3.69749	473.17505	1045.26135	2.55303	834.22406	605.96814	3.64855	491.80035	1291.29883	3.81212	1266.56763	367.49316	2.90833
Inf	22.44995	0.00425	1135.58276	1285.03870	4.01717	1331.02747	988.27057	3.13177	686.48712	1202.86829	3.70461	473.83417	1044.57300	2.56368	834.28662	606.86072	3.66753	491.00793	1291.46484	3.83636	1266.38599	367.55054	2.91665
Inf	22.44995	0.00425	1135.58997	1285.05090	4.01721	1331.39600	988.20313	3.15349	686.41711	1202.41699	3.69292	474.29700	1045.06897	2.56666	834.31793	607.06506	3.64272	491.20346	1290.95654	3.81454	1266.44409	367.73999	2.93257
Inf	22.44995	0.00425	1135.59375	1285.05249	4.01776	1331.61401	987.74011	3.18237	685.89789	1203.47913	3.68893	473.32703	1044.91968	2.60674	833.90039	606.29224	3.62906	490.93463	1291.16040	3.80784	1267.24988	366.60327	2.88262
Inf	22.44995	0.00425	1135.59753	1285.05896	4.01662	1331.17786	988.41675	3.19506	686.87177	1203.69080	3.66856	473.49731	1045.12500	2.63266	833.89545	606.69873	3.61615	490.36142	1290.53662	3.83888	1267.23462	366.71924	2.88139
Inf	22.44995	0.00425	1135.60449	1285.05994	4.01897	1331.60266	987.77161	3.16182	687.94794	1203.75317	3.65298	473.89044	1044.56250	2.72872	834.14368	606.66870	3.60666	490.47858	1290.57422	3.82689	1267.06128	366.73315	2.84764
Inf	22.44995	0.00425	1135.58765	1285.06079	4.01928	1331.75195	988.06866	3.15025	687.71832	1203.65332	3.64561	474.39896	1045.12329	2.76593	833.88745	605.44092	3.55203	490.09030	1291.33154	3.83856	1267.27209	366.71436	2.82521
Inf	22.44995	0.00425	1135.59412	1285.05420	4.01871	1331.78613	987.83087	3.17358	687.91345	1203.85986	3.62028	474.42117	1045.27710	2.75360	833.57263	606.42114	3.58893	490.23090	1291.15674	3.84522	1267.60962	366.09912	2.78415
Inf	22.44995	0.00425	1135.59827	1285.04663	4.01991	1331.51563	987.31982	3.16397	687.67932	1203.55786	3.57890	474.19385	1045.56885	2.70153	833.40405	605.89844	3.56640	490.22253	1291.66626	3.83659	1267.77905	365.62402	2.75745
Inf	22.44995	0.00425	1135.58606	1285.04138	4.01942	1331.18384	987.10242	3.19622	687.35297	1204.62842	3.50878	473.98114	1044.39148	2.74745	833.17566	604.95190	3.53465	491.27423	1291.65430	3.82670	1267.56592	365.37939	2.75483
