Inf	9.59832	-0.00225	1135.85925	1283.91846	4.05860	1333.78613	983.15948	3.13811	684.82977	1194.57288	3.04785	481.78928	1043.99304	2.72596	835.18164	594.46985	3.15833	380.19305	1315.39575	-0.97466	1263.49280	362.80273	2.83501
Inf	9.59832	-0.00225	1135.78857	1284.24585	4.05638	1334.28760	983.13507	3.12392	685.58551	1195.15710	3.10068	481.10999	1043.52148	2.78032	835.19556	594.82397	3.17748	380.28876	1314.81055	-6.15352	1264.45642	362.96655	2.79922
Inf	9.59832	-0.00225	1136.01294	1284.39404	4.05863	1335.49597	983.39343	3.10906	686.17981	1195.69775	3.17951	481.53253	1043.29065	2.77829	835.78638	595.42419	3.16092	380.17337	1314.64526	1.82221	1264.56177	364.08423	2.80464
Inf	9.59832	-0.00225	1135.91760	1283.96851	4.05814	1335.43774	983.19421	3.10895	685.85193	1195.19055	3.38702	481.08612	1043.44458	2.76626	834.62158	595.16919	3.17876	380.14343	1315.04053	1.20587	1264.25085	363.46411	2.81700
Inf	9.59832	-0.00225	1135.79822	1284.23804	4.05778	1335.28235	983.53845	3.10933	685.42688	1195.71606	3.12835	481.40564	1044.86963	2.80723	834.88385	595.76013	3.16625	380.21631	1315.06787	-3.09625	1263.77979	364.73804	2.78010
Inf	9.59832	-0.00225	1135.92920	1284.46277	4.05881	1335.77649	983.22339	3.08557	684.58960	1195.13660	3.05314	481.63605	1045.17322	2.87755	835.60181	595.34546	3.14588	380.22437	1314.97583	0.93066	1264.05334	365.07446	2.78764
Inf	9.59832	-0.00225	1135.94360	1284.15698	4.05714	1335.85938	983.43323	3.11382	684.36530	1194.31360	3.06360	481.45505	1044.40649	2.80845	835.06091	595.45068	3.15447	380.16208	1315.15332	35.24473	1264.13208	364.68579	2.76846
Inf	9.59832	-0.00225	1135.90979	1284.26807	4.05801	1336.01660	982.60046	3.11248	684.17279	1194.41492	3.06234	481.40289	1045.18457	2.80637	834.84528	595.74951	3.15544	380.15704	1314.84644	3.68710	1264.33008	365.08545	2.77772
Inf	9.59832	-0.00225	1135.86157	1284.24951	4.05778	1335.94470	982.80731	3.06615	685.00360	1193.74658	3.10103	480.40967	1045.12439	2.76020	834.20996	595.63257	3.14835	380.19574	1314.86914	1.83456	1264.54822	365.12354	2.78974
Inf	9.59832	-0.00225	1135.92542	1284.06567	4.05909	1335.81104	982.35034	3.06854	685.12402	1194.56714	3.07084	480.55667	1044.71777	2.77610	834.26050	594.60681	3.13847	380.14447	1314.95581	0.10400	1264.84033	365.06958	2.83215
Inf	9.59832	-0.00225	1135.98779	1284.11853	4.05885	1335.83838	982.53534	3.08667	685.41284	1194.30322	3.11099	480.33450	1043.92200	2.73580	834.68488	594.76868	3.15115	380.17700	1315.03076	-0.92259	1264.69849	364.77368	2.81425
Inf	9.59832	-0.00225	1135.94385	1284.40833	4.05751	1335.89624	982.58661	3.06401	685.42810	1194.99927	3.12230	479.77365	1045.37830	2.66455	834.89124	595.28589	3.16005	380.15225	1315.02368	-0.58493	1264.82129	364.25488	2.80852
Inf	9.59832	-0.00225	1135.80127	1283.98486	4.05881	1335.68237	982.71997	3.06051	685.09387	1194.23389	3.37983	479.27100	1045.12268	2.66789	834.60254	594.85144	3.19146	380.20392	1314.87598	2.38657	1265.28943	363.96118	2.83012
Inf	9.59832	-0.00225	1135.89417	1284.26965	4.05907	1336.16797	982.78772	3.07101	685.58405	1195.09363	3.14284	478.63873	1044.86975	2.73148	833.86200	594.37659	3.20213	380.19238	1315.04541	-0.60432	1265.25256	364.29980	2.84153
Inf	9.59832	-0.00225	1135.93103	1284.43408	4.05812	1335.82397	983.32764	3.05878	685.27698	1195.71582	3.06584	478.67969	1044.60596	2.75173	833.70465	595.08118	3.18899	380.22113	1315.06543	9.06038	1265.62097	363.71899	2.87163
Inf	9.59832	-0.00225	1135.89978	1283.98608	4.05964	1335.59900	983.16669	3.05072	685.59753	1195.16968	3.07202	478.50247	1045.57410	2.78550	833.87476	594.41772	3.22265	380.22513	1315.01709	1.99418	1265.78149	363.55396	2.88182
Inf	9.59832	-0.00225	1135.79443	1284.21204	4.05900	1335.27942	983.11176	3.05793	684.77911	1196.52710	3.06309	477.92206	1046.24683	2.86223	833.97394	594.70703	3.18742	380.15393	1315.01074	10.44680	1265.83411	364.05713	2.93805
Inf	9.59832	-0.00225	1135.94482	1284.37402	4.05956	1335.59924	983.18005	3.04998	685.27332	1196.59766	3.08670	477.46381	1045.50073	2.81825	834.11108	594.88477	3.21422	380.30286	1315.28613	2.74166	1265.77478	363.22607	2.94360
Inf	9.59832	-0.00225	1135.95850	1284.10449	4.05966	1335.25220	983.40179	3.06776	685.04761	1196.51245	3.13423	475.70953	1045.52808	2.81451	833.92841	594.82532	3.21366	380.26727	1315.03931	3.89491	1266.21594	363.22070	2.90334
Inf	9.59832	-0.00225	1135.93628	1284.28857	4.05987	1335.14587	983.24597	3.07217	685.64471	1195.76843	3.17207	475.39700	1045.50476	2.84340	834.30652	594.94653	3.20787	380.20547	1315.05420	68.71485	1266.26501	363.67212	2.90977
Inf	9.59832	-0.00225	1135.84546	1284.32324	4.05853	1334.81763	982.27020	3.08291	685.85083	1195.69385	3.38123	475.45267	1045.37939	2.81766	834.18793	595.12769	3.21905	380.27448	1315.06299	-6.45362	1265.55579	363.00903	2.85178
Inf	9.59832	-0.00225	1135.89893	1284.10901	4.05774	1334.21375	981.91931	3.06028	684.95551	1195.29980	3.38367	475.03430	1046.40308	2.79786	833.81433	594.48975	3.21833	380.23807	1315.07666	5.49363	1265.63110	362.57397	2.82684
Inf	9.59832	-0.00225	1135.94519	1284.34167	4.05956	1333.61108	981.99194	3.09365	685.30688	1193.73718	3.17646	475.56519	1046.04260	2.72271	833.85913	595.25916	3.21952	380.23547	1314.93823	-1.35886	1265.64868	362.56689	2.81862
Inf	9.59832	-0.00225	1135.92432	1284.19263	4.06057	1334.20715	981.35437	3.08921	685.47034	1192.77759	3.37859	475.90186	1044.40723	2.71391	832.90900	595.23462	3.24663	380.20975	1315.00342	-3.33421	1265.21033	362.55420	2.87268
Inf	9.59832	-0.00225	1135.87524	1284.03149	4.05996	1334.35889	980.51062	3.09066	685.70007	1192.77661	3.38358	475.34558	1044.27661	2.71942	832.94452	595.34155	3.25395	380.07617	1315.02905	2.50501	1264.13525	362.95972	2.85100
Inf	9.59832	-0.00225	1135.97192	1284.16089	4.05781	1334.52979	980.99078	3.07427	685.87817	1192.57837	3.16499	475.82901	1044.18958	2.70324	833.40039	595.27893	3.28088	380.12738	1314.81177	8.02805	1265.04114	363.64478	2.86372
Inf	9.59832	-0.00225	1135.92480	1284.41992	4.05863	1333.73926	981.29645	3.07825	686.69397	1193.72095	3.38452	475.47882	1043.50317	2.68835	834.25415	596.04028	3.28009	380.22748	1314.82544	4.23478	1264.44739	362.93530	2.86974
Inf	9.59832	-0.00225	1135.85010	1284.21326	4.05756	1334.07373	981.86786	3.07699	686.71198	1193.55688	3.32715	475.65359	1043.57874	2.65062	834.44165	595.40930	3.25191	380.25458	1314.96777	0.91400	1264.23669	361.75684	2.83013
Inf	9.59832	-0.00225	1135.87476	1284.19995	4.05819	1333.36011	981.85461	3.06305	686.05975	1193.91248	3.20213	475.64590	1044.38452	2.64520	834.09961	595.40271	3.23355	380.17908	1314.91895	2.03145	1264.13892	362.03955	2.82473
Inf	9.59832	-0.00225	1135.87305	1284.36694	4.05896	1333.96265	982.69324	3.06852	686.78931	1193.64844	3.14924	474.80725	1044.47363	2.63572	833.85278	595.46826	3.23265	380.32852	1315.07593	-6.43540	1264.24915	362.41895	2.81998
Inf	9.59832	-0.00225	1135.96143	1284.27930	4.05838	1334.15491	982.84692	3.07670	687.45056	1194.43811	3.12864	474.77524	1045.25439	2.58979	834.55731	594.84998	3.22747	380.12625	1315.08765	2.46337	1265.03052	362.35962	2.79297
Inf	9.59832	-0.00225	1135.94495	1284.11987	4.05773	1334.10913	982.40332	3.05998	687.91736	1194.78918	3.14836	474.02148	1045.12219	2.55506	834.24176	595.71472	3.18896	380.25235	1314.98779	-1.62553	1266.27136	362.31177	2.79493
Inf	9.59832	-0.00225	1135.82861	1284.23413	4.05659	1333.59143	982.83948	3.06550	688.19550	1194.92676	3.16385	474.06357	1045.18005	2.56574	834.22192	594.85693	3.22937	380.08502	1314.89063	4.25839	1266.84106	362.53467	2.79844
Inf	9.59832	-0.00225	1136.00208	1284.22449	4.05862	1333.88647	983.17242	3.08273	688.44861	1195.16492	3.19085	474.56653	1045.28870	2.53668	834.49518	594.87537	3.23315	380.28012	1315.03662	-1.44032	1266.70801	362.82471	2.77932
Inf	9.59832	-0.00225	1135.90320	1284.24426	4.05873	1333.85242	982.69348	3.06176	688.54388	1194.26990	3.15486	473.42081	1045.52942	2.52528	834.00037	594.43054	3.27107	380.09833	1315.04883	6.43043	1266.08594	363.08374	2.80769
Inf	9.59832	-0.00225	1135.87451	1284.33276	4.05880	1333.82300	982.40826	3.06722	688.23474	1194.79749	3.18591	472.87640	1045.79907	2.53627	834.21851	594.67004	3.24147	380.03363	1314.94507	7.54798	1266.71423	363.43481	2.82455
Inf	9.59832	-0.00225	1135.97937	1284.16321	4.05843	1334.00354	981.85303	3.06153	687.97394	1194.96301	3.16091	473.21655	1046.48743	2.56271	834.54498	593.84497	3.25535	380.13031	1314.86255	1.71610	1266.82922	363.72192	2.84728
Inf	9.59832	-0.00225	1135.83167	1284.11597	4.05883	1334.16577	981.78052	3.07866	687.04950	1195.70068	3.18068	473.37079	1046.69849	2.57962	834.55408	593.16968	3.25660	380.20084	1315.19507	-3.97456	1266.31055	363.11206	2.85122
Inf	9.59832	-0.00225	1135.97656	1284.38831	4.05978	1334.37732	982.23120	3.07711	687.21521	1196.77930	3.18099	473.71735	1047.96582	2.57232	834.83014	594.10388	3.24309	380.11041	1314.91455	3.09022	1266.64160	362.56958	2.85976
Inf	9.59832	-0.00225	1135.93884	1284.10571	4.05923	1334.16858	982.37402	3.06845	687.90424	1197.22095	3.17737	472.99933	1046.73596	2.52896	835.57477	593.98547	3.24097	380.21838	1315.14966	5.14052	1266.63843	361.40283	2.85730
Inf	9.59832	-0.00225	1135.79578	1284.09973	4.05854	1334.55811	981.79321	3.06262	686.95959	1197.56897	3.18646	473.10999	1046.74060	2.54373	835.34180	594.26990	3.24290	380.12723	1314.98462	-0.03023	1266.65747	360.35693	2.82893
Inf	9.59832	-0.00225	1135.90454	1284.38953	4.05767	1334.60571	981.85162	3.06020	687.44019	1198.71265	3.20822	473.44873	1046.91980	2.55887	835.22675	593.30273	3.22973	380.15897	1314.69873	3.48254	1268.26697	360.58350	2.85371
Inf	9.59832	-0.00225	1135.94385	1284.23755	4.05780	1334.21753	981.39771	3.05076	686.75867	1198.66785	3.19925	473.00589	1047.19092	2.47126	835.17371	593.20850	3.24593	380.19666	1315.23218	-4.20851	1267.79126	360.31299	2.86577
Inf	9.59832	-0.00225	1135.88770	1284.07300	4.05870	1334.00085	981.55359	3.04878	686.66718	1198.54028	3.38588	473.05780	1046.98657	2.48237	835.60339	592.99634	3.28079	380.13403	1315.03394	1.64853	1267.31970	359.49707	2.86531
Inf	9.59832	-0.00225	1135.90125	1284.24536	4.05985	1333.26367	982.30676	3.05634	686.02545	1199.77808	3.46433	472.73175	1046.91821	2.49170	835.54089	593.52124	3.32606	380.21802	1315.06909	4.25544	1266.60242	360.29370	2.82363
Inf	9.59832	-0.00225	1135.87671	1284.30151	4.06029	1333.40161	982.81079	3.05550	685.92902	1199.84497	3.47268	472.59045	1046.65356	2.53900	834.85468	593.12842	3.28633	380.17831	1315.04443	2.54483	1266.22937	359.98047	2.82621
Inf	9.59832	-0.00225	1135.97375	1284.14514	4.06138	1333.57959	982.50165	3.05922	685.88654	1198.83582	3.38857	473.53549	1046.87024	2.54642	834.58691	593.32593	3.32234	380.16116	1315.01514	0.74764	1266.57227	360.28638	2.78629
Inf	9.59832	-0.00225	1135.94482	1284.28284	4.06151	1333.53625	983.36005	3.06883	685.76740	1198.04016	3.40627	473.47461	1046.58179	2.51819	835.26971	593.87915	3.32036	380.20355	1314.89453	1.67280	1266.49036	360.93652	2.78069
Inf	9.59832	-0.00225	1135.81567	1284.22778	4.06163	1332.85156	982.79291	3.06690	686.33319	1198.34546	3.40349	473.05585	1047.05273	2.47150	834.50128	594.09448	3.29668	380.16525	1315.01807	6.62207	1266.15698	360.75049	2.80231
Inf	9.59832	-0.00225	1135.88647	1284.30042	4.06052	1332.35815	982.77063	3.07799	686.67267	1198.63086	3.39529	473.88928	1046.62439	2.50397	834.89600	594.40430	3.30816	380.22238	1314.89160	3.20356	1266.35913	360.20386	2.78673
Inf	9.97505	-0.00050	1135.86780	1284.32678	4.05896	1332.45251	983.01495	3.05975	685.91089	1198.68506	3.19443	473.20850	1046.41455	2.51935	833.76263	594.68494	3.31294	398.95044	1353.59473	0.00844	1266.44116	360.68164	2.82936
Inf	9.97505	-0.00050	1135.87134	1284.19641	4.05909	1331.80444	982.91785	3.05711	685.29688	1198.34460	3.40027	473.97125	1046.69922	2.46749	834.50616	595.47949	3.31345	398.99005	1353.53882	0.01407	1266.30664	360.50244	2.86363
Inf	9.97505	-0.00050	1135.90039	1284.01270	4.06120	1331.72205	982.61072	3.05955	685.60364	1198.62671	3.17503	474.59372	1046.50854	2.47414	835.17847	594.90125	3.36351	399.02112	1353.43384	0.03350	1267.14355	361.83203	2.88420
Inf	9.97505	-0.00050	1135.90186	1284.30603	4.05992	1331.26733	982.60577	3.05602	685.57361	1200.16003	3.14753	474.77380	1047.19531	2.49179	835.89087	595.12366	3.36542	398.99738	1353.55542	0.03314	1267.52661	361.23730	2.85439
Inf	9.97505	-0.00050	1135.93335	1284.24072	4.06024	1330.91711	982.55847	3.05477	685.62738	1200.88135	3.18596	474.86346	1046.25732	2.47162	835.64685	595.36987	3.31951	398.89572	1353.55615	0.00701	1268.54138	361.35474	2.87118
Inf	9.97505	-0.00050	1135.91394	1284.12244	4.05883	1330.49866	982.48517	3.07588	685.09326	1201.08472	3.38242	474.36975	1046.53625	2.43667	835.52893	594.60742	3.33207	398.98203	1353.52612	0.01983	1267.78638	361.75757	2.87627
Inf	9.97505	-0.00050	1135.83643	1284.34717	4.05885	1331.14331	982.88586	3.09254	684.50201	1201.03760	3.39584	475.06082	1047.09253	2.46056	836.07092	594.46570	3.32945	399.02328	1353.51367	0.01574	1267.22498	362.51880	2.89189
Inf	9.97505	-0.00050	1135.95593	1284.42529	4.06042	1330.80505	983.42023	3.09480	684.67535	1201.77991	3.39461	475.13742	1046.80688	2.47547	835.91217	594.36853	3.31070	399.00824	1353.64038	-0.00815	1267.01440	363.50708	2.91157
Inf	9.97505	-0.00050	1135.90796	1284.18872	4.06182	1330.27673	983.37030	3.07656	684.58752	1201.02283	3.48982	475.25970	1046.54443	2.44900	835.61560	594.40527	3.33224	398.99908	1353.48511	-0.00654	1267.09277	363.59473	2.92280
Inf	9.97505	-0.00050	1135.92407	1284.18054	4.06097	1330.20068	983.44263	3.06672	684.82556	1201.73767	3.49033	475.04956	1046.71338	2.42956	834.44220	594.09387	3.33730	398.99991	1353.61914	0.00014	1267.50330	362.95947	2.95646
Inf	9.97505	-0.00050	1135.87927	1284.28650	4.06129	1330.21680	983.50903	3.07471	685.14362	1202.48132	3.49921	474.73560	1046.45337	2.43471	834.53418	594.10254	3.32682	398.99683	1353.43848	0.02664	1267.35657	362.46704	2.99739
Inf	9.97505	-0.00050	1135.93286	1284.11597	4.06244	1330.01672	983.27576	3.07902	684.99316	1201.97327	3.52023	474.69748	1046.32373	2.47794	834.51172	593.45459	3.32576	399.06995	1353.45239	0.03861	1267.87073	362.45801	2.94495
Inf	9.97505	-0.00050	1135.93933	1284.33862	4.06149	1330.17480	982.92981	3.07493	685.16376	1203.27173	3.50370	475.37274	1046.39160	2.40307	834.97571	594.12988	3.32651	399.01764	1353.54663	0.02760	1267.41040	363.35889	2.91909
Inf	9.97505	-0.00050	1135.82581	1284.26428	4.06068	1330.40454	981.58911	3.08496	685.10773	1203.60156	3.55969	474.79858	1045.19702	2.38814	834.71716	593.80847	3.35632	399.00607	1353.52148	0.00913	1267.79370	363.65918	2.92495
Inf	9.97505	-0.00050	1135.86084	1284.11023	4.06045	1330.54358	981.29987	3.08777	685.22614	1203.34741	3.60082	475.61621	1044.58130	2.40156	834.52875	594.22668	3.37737	398.97260	1353.47705	0.00458	1267.95288	363.92847	2.93302
Inf	9.97505	-0.00050	1135.95764	1284.29871	4.06048	1331.70837	982.42468	3.09275	685.93604	1203.50146	3.54693	474.83499	1045.49963	2.40998	833.69476	594.75928	3.37091	399.02194	1353.56982	0.00164	1268.92212	364.16284	2.90424
Inf	9.97505	-0.00050	1135.87231	1284.21143	4.06025	1332.06274	981.80780	3.10963	684.72601	1203.48120	3.55209	475.04630	1044.98132	2.39406	833.87268	595.68750	3.38163	398.96146	1353.53149	0.01066	1268.81763	364.50854	2.94211
