Inf	21.69999	-0.00250	1651.58215	296.32782	9.23919	617.31836	758.12152	9.27956	1484.86902	814.77350	9.15269	607.99780	1409.78442	9.26842	317.12045	359.36133	9.36894	1079.96960	801.20032	9.12469
Inf	21.69999	-0.00250	1651.56360	296.34894	9.23591	617.31055	758.14093	9.28249	1484.28931	814.44775	9.13252	607.75916	1410.33337	9.29481	317.24280	359.45898	9.38846	1079.39246	800.65454	9.17206
Inf	21.69999	-0.00250	1651.55554	296.34387	9.25675	617.29431	758.15283	9.30487	1483.76917	814.39911	9.14495	607.44861	1410.41516	9.32367	317.39667	359.17383	9.40097	1078.75659	800.11694	9.14479
Inf	21.69999	-0.00250	1651.52686	296.33978	9.29197	617.27380	758.15613	9.33926	1483.27490	815.79047	9.22870	607.13013	1410.32324	9.34099	317.19556	358.84546	9.43289	1077.93628	800.26794	9.19526
Inf	21.69999	-0.00250	1651.52942	296.36472	9.32915	617.27124	758.16272	9.37683	1483.50537	815.80908	9.28517	607.36548	1410.14526	9.37975	316.71805	359.07214	9.45325	1077.52991	800.64282	9.22682
Inf	21.69999	-0.00250	1651.52905	296.36060	9.36631	617.26074	758.14246	9.38859	1483.46045	815.26459	9.32026	606.40839	1410.42261	9.43981	316.79276	359.23096	9.49886	1077.86914	801.10986	9.31771
Inf	21.69999	-0.00250	1651.56079	296.35150	9.38345	617.27979	758.13605	9.41379	1483.43042	815.11389	9.31216	605.97351	1410.66052	9.46700	317.40869	359.48853	9.47689	1078.40759	800.28625	9.27538
Inf	21.69999	-0.00250	1651.57129	296.32822	9.38318	617.29675	758.10657	9.41325	1483.12585	815.22833	9.29581	605.85254	1410.58032	9.43770	317.57806	359.34656	9.46595	1077.91711	800.16821	9.30089
Inf	21.69999	-0.00250	1651.58142	296.30933	9.37397	617.31110	758.10114	9.39963	1482.64099	815.80170	9.30420	606.64014	1410.32117	9.42359	317.66138	359.37341	9.44762	1078.32556	800.42322	9.27168
Inf	21.69999	-0.00250	1651.58972	296.29047	9.35678	617.31934	758.09369	9.40245	1483.38086	816.23669	9.30173	607.74982	1409.69409	9.39425	317.44699	359.53357	9.46107	1077.98352	799.72705	9.26947
Inf	21.69999	-0.00250	1651.58191	296.28546	9.34649	617.31946	758.09558	9.39054	1483.98572	816.22070	9.29712	607.62854	1409.32458	9.43438	318.01801	359.10193	9.42096	1077.78638	799.97778	9.26259
Inf	21.69999	-0.00250	1651.57104	296.32315	9.32486	617.31396	758.12250	9.36865	1484.03613	815.69800	9.26803	607.57593	1409.37354	9.32467	317.56342	359.33008	9.40122	1077.60498	800.83484	9.25309
Inf	21.69999	-0.00250	1651.54529	296.33649	9.29125	617.29456	758.14160	9.34673	1483.53174	814.83582	9.24048	608.67358	1409.54822	9.35220	317.20361	359.31006	9.43591	1077.86938	800.42444	9.23332
