Inf	21.69999	35999.99550	1650.67700	294.19632	5.82017	616.19617	757.07776	5.80952	1481.21082	814.94012	5.58312	606.45758	1407.69177	5.79721	316.20251	358.32019	5.82678	1076.50806	800.10144	5.83177
Inf	21.69999	35999.99550	1650.68921	294.18704	5.81864	616.19617	757.08606	5.81113	1481.52344	814.60071	5.59153	606.31189	1406.69873	5.80292	316.25024	358.15515	5.82798	1076.86877	799.89343	5.81564
Inf	21.69999	35999.99550	1650.67151	294.16327	5.82221	616.20239	757.07391	5.81070	1480.93823	815.19189	5.59947	606.26550	1406.29236	5.79744	316.27557	358.67554	5.83842	1076.87500	800.10559	5.82539
Inf	21.69999	35999.99550	1650.67554	294.19537	5.82097	616.19513	757.08478	5.80835	1480.71106	815.62585	5.62095	605.86023	1406.03503	5.77697	316.09119	358.89905	5.84885	1076.43311	800.39111	5.82564
Inf	21.69999	35999.99550	1650.67517	294.18326	5.82032	616.18860	757.06873	5.80948	1480.41211	815.81958	5.61546	605.93842	1406.80237	5.78384	315.84244	358.79492	5.84610	1076.65247	800.32666	5.82423
Inf	21.69999	35999.99550	1650.65918	294.19470	5.81998	616.19177	757.07813	5.81177	1480.20020	815.42743	5.59590	606.34839	1407.64026	5.79476	315.93835	359.29114	5.84820	1076.88635	799.81714	5.81069
Inf	21.69999	35999.99550	1650.66199	294.18445	5.82251	616.19055	757.07581	5.81065	1480.17786	815.86401	5.63798	606.15076	1407.99231	5.79301	316.41852	359.06213	5.83743	1076.88013	799.96387	5.81670
Inf	21.69999	35999.99550	1650.67676	294.17194	5.82195	616.19592	757.06506	5.81206	1480.17944	815.55255	5.61296	606.16077	1408.08936	5.80015	316.25189	358.91187	5.82421	1077.29407	800.13281	5.80890
Inf	21.69999	35999.99550	1650.67444	294.15814	5.82212	616.17737	757.05499	5.80987	1480.79297	815.38770	5.60446	606.98389	1408.64575	5.77717	316.42120	358.40466	5.80750	1076.61401	799.88196	5.81597
Inf	21.69999	35999.99550	1650.67017	294.18646	5.82262	616.18646	757.08075	5.80920	1481.37134	815.99011	5.62505	606.33533	1408.45117	5.78180	316.71823	358.16248	5.80717	1077.22009	799.87170	5.82444
Inf	21.69999	35999.99550	1650.65344	294.18924	5.82091	616.18555	757.09155	5.81046	1482.06274	815.52283	5.60615	605.82666	1409.02515	5.78840	316.65112	358.18103	5.81978	1076.64661	799.55457	5.82987
Inf	21.69999	35999.99550	1650.65454	294.18256	5.82313	616.18408	757.08545	5.81045	1481.75830	815.37030	5.60015	605.29980	1408.20581	5.78441	316.68121	358.36938	5.82791	1075.97937	799.77222	5.82774
Inf	21.69999	35999.99550	1650.67212	294.19421	5.82194	616.19653	757.08862	5.81085	1482.06152	815.46295	5.61846	604.81787	1408.26611	5.77901	316.35315	357.94324	5.83438	1075.54907	800.14685	5.82250
Inf	21.69999	35999.99550	1650.66931	294.20294	5.82163	616.19812	757.10187	5.80862	1482.18970	815.21124	5.61394	604.91528	1408.11377	5.78126	316.91742	357.55042	5.81625	1075.16699	800.80151	5.83403
Inf	21.69999	35999.99550	1650.66443	294.18250	5.82341	616.18866	757.07898	5.81134	1481.57410	815.08350	5.59118	605.69006	1407.49402	5.78612	316.85278	357.88062	5.82107	1075.22241	800.68665	5.82162
Inf	21.69999	35999.99550	1650.67664	294.17700	5.82050	616.18884	757.08875	5.81116	1481.54065	815.23712	5.60561	606.42371	1407.74805	5.78063	316.58301	357.75403	5.81361	1075.11890	799.81799	5.84467
Inf	21.69999	35999.99550	1650.68750	294.19189	5.82151	616.19952	757.08112	5.81215	1481.18274	815.40302	5.59412	606.10974	1407.78479	5.77534	316.70703	357.80566	5.80323	1075.42468	800.13416	5.80978
Inf	21.69999	35999.99550	1650.66943	294.20276	5.82341	616.19611	757.09302	5.81159	1481.48486	815.27930	5.60822	605.70947	1408.15393	5.80105	316.56702	357.79199	5.80983	1076.06226	800.28149	5.80252
Inf	21.69999	35999.99550	1650.67065	294.18323	5.82284	616.19464	757.08453	5.81045	1481.63171	815.19928	5.61368	606.19891	1408.65613	5.78128	315.82993	358.73877	5.84244	1076.25940	800.18481	5.82315
Inf	21.69999	35999.99550	1650.68982	294.18811	5.82274	616.20386	757.08716	5.80983	1481.30518	815.26819	5.59700	606.12354	1408.90381	5.79534	315.88995	358.16150	5.82359	1076.70264	798.84009	5.82462
Inf	21.69999	35999.99550	1650.67249	294.17584	5.82048	616.19568	757.05493	5.81056	1481.69189	814.98401	5.60832	606.12628	1408.86365	5.80025	316.59222	358.01135	5.80987	1076.14075	799.17700	5.84341
Inf	21.69999	35999.99550	1650.66443	294.17468	5.82222	616.19519	757.07318	5.81029	1481.61584	814.80823	5.59708	606.13116	1408.04651	5.77999	316.61584	357.82617	5.81681	1076.31946	800.39038	5.81645
Inf	21.69999	35999.99550	1650.66821	294.16449	5.82124	616.20276	757.05798	5.80881	1481.49292	815.09814	5.59977	605.49670	1407.77820	5.78802	316.35782	358.23389	5.83427	1075.50977	800.87012	5.83282
Inf	21.69999	35999.99550	1650.67383	294.18848	5.82171	616.20612	757.08252	5.80958	1481.53723	815.37622	5.60394	606.19904	1408.15417	5.80146	316.48886	358.23169	5.83282	1075.47021	800.39246	5.82605
Inf	21.69999	35999.99550	1650.65698	294.18774	5.82170	616.19189	757.07776	5.80898	1482.02515	815.25916	5.60002	606.56262	1408.52002	5.80110	316.15991	358.28870	5.83675	1075.48242	800.27759	5.82348
Inf	21.69999	35999.99550	1650.66675	294.20258	5.82278	616.20038	757.08911	5.80947	1481.61353	814.85974	5.59421	607.26898	1408.38342	5.80887	316.20801	357.88147	5.82768	1076.39270	800.26294	5.82733
Inf	21.69999	35999.99550	1650.67310	294.20013	5.82053	616.20837	757.08984	5.80899	1481.03833	814.36951	5.56149	606.45117	1407.27222	5.79882	316.68823	358.55359	5.83346	1076.48682	800.34436	5.80498
Inf	21.69999	35999.99550	1650.67969	294.23163	5.82022	616.21204	757.09619	5.81093	1481.63916	814.63287	5.59134	605.96307	1406.88611	5.80156	316.22961	358.71814	5.84215	1076.49536	799.85596	5.81383
Inf	21.69999	35999.99550	1650.70422	294.19159	5.82234	616.21301	757.09271	5.81214	1481.75842	814.66541	5.58746	605.98956	1406.58203	5.78892	316.04074	358.15112	5.83770	1076.23071	798.79211	5.83321
