Inf	21.69999	36000.00025	1650.92395	293.94763	5.80176	616.31458	756.97656	5.80687	1481.16772	814.65125	5.62311	606.93872	1408.72229	5.82865	316.66089	358.46399	5.83578	1078.21704	799.11609	5.81200
Inf	21.69999	36000.00025	1650.92957	293.97092	5.80468	616.32214	756.98169	5.80646	1481.30957	814.45001	5.62430	607.04700	1409.06531	5.81865	316.47845	358.87329	5.84662	1077.81177	799.01880	5.81049
Inf	21.69999	36000.00025	1650.94556	293.96527	5.80301	616.33154	756.96570	5.80685	1481.88611	814.34692	5.60058	606.67511	1408.84534	5.81181	315.99466	358.88574	5.85167	1077.55981	798.80298	5.80753
Inf	21.69999	36000.00025	1650.92493	293.95837	5.80388	616.30823	756.96442	5.80663	1482.35559	814.08942	5.59981	607.38678	1408.36609	5.81260	317.02582	358.49902	5.82781	1076.98376	798.26111	5.81875
Inf	21.69999	36000.00025	1650.91858	293.96371	5.80321	616.30957	756.98114	5.80597	1481.92529	814.31989	5.58860	607.36548	1408.17334	5.81677	317.22717	358.14319	5.82306	1076.78723	797.98889	5.84062
Inf	21.69999	36000.00025	1650.92346	293.93979	5.80417	616.32526	756.95984	5.80515	1482.12952	814.52094	5.59581	607.21436	1408.28247	5.81862	317.41742	357.72339	5.81717	1076.40588	797.75708	5.84455
Inf	21.69999	36000.00025	1650.92993	293.94373	5.80475	616.32184	756.95844	5.80447	1481.51477	814.59003	5.61090	607.20911	1408.73621	5.81697	317.03705	357.31653	5.81451	1076.42432	797.62610	5.85075
Inf	21.69999	36000.00025	1650.91846	293.96158	5.80316	616.31073	756.96045	5.80447	1481.02966	814.33984	5.59293	606.96375	1408.44348	5.82028	317.01160	357.73535	5.79494	1076.97925	798.68799	5.82919
Inf	21.69999	36000.00025	1650.94092	293.94897	5.80288	616.32544	756.95703	5.80604	1481.68115	813.53821	5.57389	607.40369	1408.59839	5.79895	317.10754	357.76746	5.81025	1076.86304	799.44031	5.81507
Inf	21.69999	36000.00025	1650.92554	293.95547	5.80194	616.32758	756.94690	5.80478	1482.66907	813.46545	5.58264	607.69116	1408.21655	5.78615	317.13477	357.22778	5.80589	1076.63245	799.30847	5.83064
Inf	21.69999	36000.00025	1650.92822	293.96338	5.80314	616.32153	756.98059	5.80648	1482.54370	813.99731	5.59835	608.67798	1407.68628	5.78880	317.10388	357.21118	5.80357	1077.14941	798.29175	5.81299
Inf	21.69999	36000.00025	1650.93628	293.94473	5.80405	616.32965	756.95099	5.80412	1481.68604	813.56512	5.58090	608.21289	1408.05139	5.81139	317.02911	357.49182	5.81596	1077.69836	798.88086	5.81778
Inf	21.69999	36000.00025	1650.94519	293.94440	5.80454	616.34277	756.96368	5.80434	1481.76245	813.86810	5.58868	609.17657	1407.89050	5.80079	316.94803	357.72327	5.82468	1077.33179	799.48145	5.81371
Inf	21.69999	36000.00025	1650.92920	293.99371	5.80307	616.33270	756.99695	5.80592	1481.51599	814.25757	5.59325	607.99237	1407.95386	5.80483	316.89203	357.27258	5.82052	1077.41992	799.82007	5.82214
Inf	21.69999	36000.00025	1650.91516	293.98981	5.80315	616.33887	756.99176	5.80634	1481.63513	814.86371	5.60759	606.53326	1408.00354	5.83648	317.24902	357.25476	5.81190	1077.77344	799.98914	5.81304
Inf	21.69999	36000.00025	1650.94482	293.95938	5.80548	616.33862	756.98529	5.80584	1481.55029	814.60522	5.62986	606.23572	1408.30090	5.81224	317.41489	357.32275	5.79688	1077.52063	799.29492	5.83410
Inf	21.69999	36000.00025	1650.93860	293.97717	5.80545	616.33887	756.99622	5.80580	1481.94055	815.45184	5.63886	606.89447	1408.61951	5.80413	317.22858	357.88245	5.81250	1076.88806	800.05737	5.81402
Inf	21.69999	36000.00025	1650.92908	293.96600	5.80389	616.33203	756.98199	5.80718	1481.84253	815.20398	5.64156	607.30933	1408.81165	5.82118	316.68643	357.44653	5.81858	1077.17358	799.80151	5.80334
