Inf	0.00000	360.00000	1770.86816	1488.90039	6.76371	1383.70703	1018.96735	6.77498	1990.15454	766.91650	6.75773	346.61932	316.61523	6.74389
Inf	0.00000	360.00000	1770.85156	1488.91162	6.76132	1383.45435	1019.35645	6.77261	1989.96765	767.04065	6.75585	346.64450	316.86548	6.74576
Inf	0.00000	360.00000	1770.86108	1488.88855	6.76214	1383.46777	1019.38550	6.77262	1990.20447	766.77765	6.75231	346.51001	316.84656	6.74563
Inf	0.00000	360.00000	1770.84192	1488.89673	6.76269	1383.29944	1019.54535	6.77044	1990.35913	766.79346	6.75510	346.35895	316.89587	6.74632
Inf	0.00000	360.00000	1770.84729	1488.88623	6.76266	1383.46375	1019.60944	6.77256	1990.41101	766.85144	6.74812	346.22690	316.77539	6.74782
Inf	0.00000	360.00000	1770.83728	1488.87158	6.76297	1383.56067	1019.44238	6.77492	1990.58594	767.05634	6.75332	346.06421	316.52710	6.74740
Inf	0.00000	360.00000	1770.83862	1488.89014	6.76257	1383.33899	1019.36688	6.76759	1990.39502	767.16931	6.74774	345.88312	316.56445	6.74827
Inf	0.00000	360.00000	1770.84888	1488.90356	6.76192	1383.17651	1019.42517	6.76935	1990.51428	766.98865	6.75159	346.21381	316.45728	6.74633
Inf	0.00000	360.00000	1770.84534	1488.90918	6.76257	1383.02087	1019.45605	6.77021	1990.34619	767.09589	6.74441	345.95923	316.01709	6.74402
Inf	0.00000	360.00000	1770.85425	1488.90234	6.76258	1383.07019	1019.58942	6.76872	1990.43811	767.16486	6.74310	345.96381	316.04773	6.74519
Inf	0.00000	360.00000	1770.85059	1488.91003	6.76200	1383.36548	1019.70270	6.77317	1990.29700	767.04797	6.74990	345.74850	316.18884	6.74679
Inf	0.00000	360.00000	1770.85779	1488.91553	6.76084	1383.57153	1019.58649	6.77420	1990.19165	767.12683	6.74977	346.00235	316.16736	6.74543
Inf	0.00000	360.00000	1770.86719	1488.91565	6.76181	1383.52161	1019.50610	6.77440	1990.13647	767.55194	6.75099	346.07910	316.46155	6.74742
Inf	0.00000	360.00000	1770.87671	1488.89807	6.76244	1383.67737	1019.52753	6.77509	1989.97095	767.44275	6.75365	346.12433	316.68347	6.74660
Inf	0.00000	360.00000	1770.85962	1488.92236	6.76206	1383.64307	1019.38660	6.77451	1989.87122	767.59222	6.74842	346.15286	316.55518	6.74683
Inf	0.00000	360.00000	1770.85620	1488.90686	6.76309	1383.47498	1019.42664	6.77425	1990.20239	767.43311	6.74712	346.13489	316.38977	6.74556
Inf	0.00000	360.00000	1770.85034	1488.91040	6.76211	1383.35425	1019.29944	6.77189	1990.16040	767.61279	6.74560	346.21765	316.50293	6.74707
Inf	0.00000	360.00000	1770.86157	1488.88708	6.76397	1383.45728	1019.22321	6.77155	1990.51050	767.89105	6.74384	346.05511	316.89539	6.74765
Inf	0.00000	360.00000	1770.84070	1488.88867	6.76330	1383.55054	1019.12274	6.77361	1990.64771	767.67371	6.74050	346.31653	316.85083	6.75002
Inf	0.00000	360.00000	1770.83765	1488.88794	6.76119	1383.63342	1018.77307	6.77603	1990.52112	767.52771	6.74046	346.41254	316.87427	6.74628
Inf	0.00000	360.00000	1770.83630	1488.88977	6.76339	1383.66016	1018.67902	6.77460	1990.44641	767.45282	6.74345	346.71844	316.98560	6.74495
Inf	0.00000	360.00000	1770.84167	1488.89453	6.76294	1383.51221	1018.89673	6.77222	1990.39478	767.64178	6.74750	346.81894	316.82800	6.74223
Inf	0.00000	360.00000	1770.83435	1488.87817	6.76260	1383.50464	1019.21069	6.77188	1990.43433	767.84790	6.74849	347.24100	316.93762	6.73868
Inf	0.00000	360.00000	1770.84033	1488.88330	6.76289	1383.40881	1019.36603	6.77155	1990.34607	767.50891	6.74721	347.16644	317.16187	6.73790
Inf	0.00000	360.00000	1770.84448	1488.89063	6.76264	1383.15076	1019.28180	6.76756	1990.47485	767.46265	6.74002	347.20084	317.06482	6.73974
Inf	0.00000	360.00000	1770.85461	1488.90991	6.76146	1383.19043	1019.32739	6.76772	1990.13684	767.50507	6.74703	347.20447	317.28308	6.73702
Inf	0.00000	360.00000	1770.84741	1488.90454	6.76220	1383.07129	1019.48706	6.76789	1990.27051	767.44067	6.75117	347.66406	317.37390	6.73369
Inf	0.00000	360.00000	1770.86450	1488.90222	6.76108	1383.27759	1019.29425	6.76857	1990.44775	767.34259	6.74854	347.56818	317.43237	6.73745
Inf	0.00000	360.00000	1770.84595	1488.90332	6.76260	1383.44678	1019.54150	6.77343	1990.26624	767.70154	6.74807	347.48233	317.70728	6.73817
Inf	0.00000	360.00000	1770.86792	1488.90723	6.76156	1383.46680	1019.51263	6.77349	1990.48987	767.75830	6.74442	347.40350	317.89673	6.73864
Inf	0.00000	360.00000	1770.85266	1488.91394	6.76260	1383.37866	1019.33105	6.77326	1990.26733	767.45044	6.74171	347.15524	317.73230	6.74222
Inf	0.00000	360.00000	1770.84485	1488.91174	6.76161	1383.31799	1019.19592	6.77207	1990.36938	767.88281	6.74919	347.26794	317.82751	6.73983
Inf	0.00000	360.00000	1770.85388	1488.89514	6.76325	1383.19263	1019.38739	6.77176	1990.37231	767.71832	6.74262	346.99896	318.01477	6.74486
Inf	0.00000	360.00000	1770.83923	1488.90930	6.76090	1383.16956	1019.46783	6.77081	1990.50940	767.79761	6.74226	347.03375	318.08582	6.74314
Inf	0.00000	360.00000	1770.84033	1488.89648	6.76076	1383.43286	1019.42407	6.76957	1990.74548	767.91119	6.74044	347.29095	317.73853	6.73979
Inf	0.00000	360.00000	1770.85498	1488.90637	6.76066	1383.32361	1019.05200	6.76874	1990.65479	768.03467	6.73592	347.27652	317.67395	6.73905
Inf	0.00000	360.00000	1770.83313	1488.89417	6.76233	1383.46204	1018.99316	6.77031	1990.63000	768.22559	6.73601	347.12628	317.75098	6.73896
Inf	0.00000	360.00000	1770.85583	1488.90662	6.76092	1383.31201	1018.89966	6.76956	1990.62964	768.30170	6.73484	346.92352	318.02417	6.74412
Inf	0.00000	360.00000	1770.85474	1488.92285	6.76097	1383.15723	1019.19409	6.76785	1990.79773	768.57355	6.73368	346.80328	318.02893	6.74636
Inf	0.00000	360.00000	1770.85083	1488.92163	6.76065	1383.43372	1019.29065	6.77079	1990.83191	768.38269	6.73578	346.89798	318.42126	6.74393
Inf	0.00000	360.00000	1770.84937	1488.92151	6.76077	1383.23926	1019.14459	6.76969	1990.96863	768.32495	6.74000	346.81857	318.38342	6.74379
Inf	0.00000	360.00000	1770.85754	1488.92383	6.76069	1383.34204	1019.23730	6.77015	1991.04565	768.23523	6.73565	346.75269	318.29138	6.74426
Inf	0.00000	360.00000	1770.85254	1488.91675	6.76169	1383.35193	1019.28400	6.77226	1991.04553	768.40350	6.73671	346.74786	318.21362	6.74596
Inf	0.00000	360.00000	1770.86011	1488.91797	6.76166	1383.32654	1019.56750	6.77120	1990.78088	768.11890	6.73988	346.88348	318.05298	6.74454
Inf	0.00000	360.00000	1770.85535	1488.89990	6.76159	1383.22571	1019.45007	6.76829	1990.55176	768.36951	6.73895	346.76447	317.93384	6.74528
Inf	0.00000	360.00000	1770.84961	1488.91956	6.76090	1383.15552	1019.29645	6.77075	1990.67639	768.18958	6.73983	346.78815	318.28735	6.74478
Inf	0.00000	360.00000	1770.85168	1488.91736	6.76142	1383.35400	1019.24316	6.77114	1990.56641	768.17291	6.73340	347.00751	318.17944	6.74446
Inf	0.00000	360.00000	1770.84741	1488.91016	6.76258	1383.34631	1019.28339	6.77298	1990.84741	768.22717	6.73339	346.75262	318.23889	6.74731
Inf	0.00000	360.00000	1770.85010	1488.91858	6.76212	1383.22278	1019.36285	6.76928	1990.91003	768.25513	6.73186	346.62042	318.46387	6.74900
Inf	0.00000	360.00000	1770.85022	1488.90735	6.76071	1383.01392	1019.77295	6.76736	1990.84045	768.20868	6.73169	346.59482	318.51697	6.74862
Inf	0.00000	360.00000	1770.84839	1488.90967	6.76183	1383.14063	1019.39447	6.76767	1990.88770	768.06592	6.73339	346.38416	318.37219	6.75126
Inf	0.00000	360.00000	1770.86084	1488.92529	6.76081	1383.14624	1019.38373	6.76881	1990.82239	768.30420	6.73160	346.22803	317.90588	6.75014
Inf	0.00000	360.00000	1770.85083	1488.89722	6.76171	1382.93799	1019.51721	6.76821	1990.85327	768.36353	6.74039	346.12354	317.80310	6.75118
Inf	0.00000	360.00000	1770.84973	1488.91064	6.76149	1383.11365	1019.15845	6.77085	1990.87695	768.29749	6.73298	346.16708	318.20593	6.75161
Inf	0.00000	360.00000	1770.85974	1488.92371	6.76129	1383.34448	1019.29578	6.77115	1990.97083	768.18597	6.73189	346.24756	318.27625	6.75077
Inf	0.00000	360.00000	1770.85327	1488.92236	6.76163	1382.99207	1019.46985	6.76933	1990.77051	768.15424	6.73741	346.44769	318.26086	6.74786
Inf	0.00000	360.00000	1770.85486	1488.90796	6.76166	1383.36060	1019.71429	6.77098	1990.66431	768.22247	6.73961	346.57330	318.53113	6.74597
Inf	0.00000	360.00000	1770.86414	1488.91345	6.76267	1383.40356	1019.58319	6.77366	1990.54504	768.18390	6.73786	346.66986	318.43823	6.74564
Inf	0.00000	360.00000	1770.85510	1488.90857	6.76237	1383.43848	1019.68860	6.77279	1990.61682	768.00952	6.74010	346.72339	318.26379	6.74586
Inf	0.00000	360.00000	1770.83606	1488.91138	6.76211	1383.46509	1019.35901	6.77112	1990.51807	768.25977	6.74518	346.46741	318.26843	6.74862
Inf	0.00000	360.00000	1770.84875	1488.89832	6.76119	1383.50525	1019.21277	6.77113	1990.44104	768.45752	6.74361	346.54242	318.26086	6.74899
Inf	0.00000	360.00000	1770.84094	1488.90393	6.76241	1383.33472	1019.23364	6.77057	1990.21851	768.32318	6.74610	346.48529	318.37708	6.74808
