Inf	0.00000	0.00000	1488.06226	794.45087	4.20104	1604.41162	477.17310	4.21561	847.49274	238.57526	4.19957	931.71863	571.42139	3.84240	1153.24854	349.79187	4.19168	1948.55078	517.53369	4.32953	423.40030	456.33008	4.42949	1991.46838	353.49951	4.19752	1027.71460	1227.15527	4.21478	324.14264	1158.78027	3.84472
Inf	0.00000	0.00000	1488.30164	794.42969	4.20588	1604.44849	477.19678	4.21377	847.37128	238.26495	4.19912	932.01343	571.35193	3.88174	1152.64587	349.25012	4.19425	1949.63403	518.13269	4.28246	423.51898	455.37964	4.43110	1991.49731	353.59082	4.19568	1027.75854	1227.09155	4.21427	324.53415	1157.74854	3.80714
Inf	0.00000	0.00000	1488.33850	794.34363	4.20933	1604.17725	477.19763	4.20727	847.18689	238.26965	4.20224	932.62598	571.01904	3.85058	1152.37756	348.50244	4.18666	1949.13269	518.64880	4.26726	422.33774	454.71265	4.43250	1991.44983	353.62183	4.19648	1027.94873	1227.20679	4.20957	324.62021	1157.65308	3.77372
Inf	0.00000	0.00000	1488.51465	794.44873	4.20679	1604.31177	477.15497	4.20907	847.15698	238.17261	4.20607	932.27783	571.21387	3.88489	1153.89294	348.62976	4.37190	1949.48975	518.71582	4.29928	422.34692	455.79663	4.42909	1991.51563	353.63428	4.19651	1027.57434	1227.35254	4.21007	324.43817	1157.35938	3.82062
Inf	0.00000	0.00000	1488.55310	794.56750	4.20868	1604.40515	477.21027	4.21230	847.02490	237.82825	4.19931	932.67786	571.31763	3.89870	1154.66833	348.15112	4.19572	1949.94482	518.86755	4.32210	421.89673	456.77808	4.42923	1991.41699	353.60474	4.19838	1027.89001	1227.16504	4.21225	323.91174	1157.82275	3.79983
Inf	0.00000	0.00000	1488.87073	794.47125	4.21022	1604.31873	477.20609	4.21143	847.34271	238.32788	4.20044	933.31006	571.00781	3.91728	1154.53491	347.60669	4.19637	1948.29053	519.24658	4.40587	421.03394	457.07764	4.43721	1991.47510	353.62061	4.19718	1028.27112	1227.41479	4.20340	322.89688	1158.91357	3.91906
Inf	0.00000	0.00000	1488.86963	794.34119	4.21414	1604.30493	477.18246	4.21175	847.38904	238.27966	4.19860	933.82092	571.12000	3.91377	1155.08142	347.43750	4.37746	1947.87158	519.81250	4.40448	421.27618	457.72656	4.43651	1991.50525	353.66016	4.19817	1028.07214	1227.16406	4.20805	323.13550	1158.58301	3.92480
Inf	0.00000	0.00000	1488.55981	794.57349	4.20460	1604.42883	477.22321	4.21356	846.99023	238.42249	4.20276	933.47296	571.77002	3.91964	1153.93042	348.05371	4.37895	1947.89917	519.96179	4.36740	419.78772	458.85901	4.42868	1991.28333	353.48901	4.19879	1027.78809	1227.30664	4.20780	322.70190	1158.66235	3.92957
Inf	0.00000	0.00000	1488.40051	794.31738	4.20671	1604.23608	477.10187	4.21307	847.37244	238.37689	4.19991	932.59314	571.61206	3.92488	1154.64319	347.08130	4.38605	1947.98792	518.85327	4.29934	418.46191	460.20178	4.43607	1991.52466	353.58521	4.19982	1028.10901	1226.89526	4.21204	322.33475	1158.42358	4.22632
Inf	0.00000	0.00000	1488.31726	794.47809	4.20807	1604.30884	477.11569	4.20960	847.58429	238.74475	4.20106	932.85071	571.73267	3.99620	1154.76208	345.48376	4.20144	1947.30225	518.58069	4.29873	417.92227	461.22900	4.56364	1991.53198	353.51807	4.19978	1028.20422	1227.00586	4.20927	322.66895	1158.22485	4.23878
Inf	0.00000	0.00000	1488.31409	794.46716	4.20557	1604.20569	477.11960	4.21082	847.47882	238.57159	4.20238	932.35046	571.86523	3.99677	1154.29138	345.41614	4.39510	1947.40527	517.25037	4.32063	417.31030	460.86975	4.34729	1991.52710	353.54883	4.19985	1028.38037	1227.42554	4.20050	322.96808	1158.21777	3.76707
Inf	0.00000	0.00000	1488.21875	794.64221	4.20861	1604.43127	477.10251	4.21205	847.48627	238.74841	4.20048	932.46509	571.63916	4.02900	1152.82275	346.26563	4.19446	1946.44043	518.33716	4.32789	417.03314	460.54968	4.19318	1991.43042	353.54150	4.19894	1028.36438	1227.53418	4.19888	322.71677	1158.48706	4.24567
Inf	0.00000	0.00000	1488.42883	794.51282	4.20899	1604.26758	477.17453	4.21005	847.28723	238.52783	4.19933	931.73022	571.10510	3.93496	1152.59399	346.89673	4.37379	1945.94238	517.31567	4.30913	417.56372	461.72717	4.48529	1991.46252	353.52979	4.20131	1027.88684	1227.45313	4.20618	322.97263	1158.24097	4.23151
Inf	0.00000	0.00000	1488.37231	794.60364	4.20552	1604.31555	477.13330	4.20933	847.46387	238.74207	4.20021	931.58948	570.38525	3.93142	1153.07813	346.31580	4.38642	1945.47412	517.62109	4.34503	417.28323	461.41357	4.43559	1991.36121	353.57666	4.20009	1027.87634	1227.11890	4.21265	322.60660	1158.11353	4.23450
Inf	0.00000	0.00000	1488.22119	794.59070	4.20495	1604.41809	477.11490	4.21054	847.41742	238.59351	4.20308	931.59149	570.14514	3.93519	1153.65247	345.88965	4.40519	1944.17468	516.85583	4.33488	418.39359	461.60388	5.25041	1991.42712	353.55566	4.20006	1027.67114	1227.25610	4.20934	322.31021	1157.67725	4.23694
Inf	0.00000	0.00000	1488.34070	794.71680	4.20911	1604.39502	477.07559	4.20614	847.34326	238.62952	4.20528	932.06299	570.03076	3.93112	1152.54443	345.01709	4.40306	1943.46436	516.45959	4.31382	418.36462	460.99463	4.94485	1991.53491	353.63379	4.19685	1027.78357	1227.19824	4.20982	322.08646	1158.31299	4.22884
Inf	0.00000	0.00000	1488.22253	794.52832	4.20866	1604.28833	477.11487	4.20877	847.32880	238.41327	4.20246	932.17487	570.73340	3.92233	1153.76184	345.54236	4.40070	1943.22534	516.94360	4.31949	417.87122	461.45667	4.92118	1991.45679	353.64136	4.19834	1027.65051	1227.25586	4.21144	321.81482	1158.53564	4.22664
Inf	0.00000	0.00000	1488.60925	794.38818	4.21055	1604.28076	477.12250	4.20813	847.44562	238.16821	4.19866	932.59979	571.28809	3.92450	1153.90051	346.65320	4.38771	1942.80591	517.04810	4.31118	418.13153	461.54553	4.79440	1991.44360	353.56128	4.20029	1027.93555	1226.87793	4.21528	321.80731	1158.27905	4.23150
Inf	0.00000	0.00000	1488.67139	794.48621	4.20780	1604.16846	477.17279	4.20638	847.27972	238.14282	4.19770	934.19519	571.67688	3.97215	1153.29675	347.41675	4.39745	1943.42688	518.83923	4.31458	419.13745	461.35840	4.50816	1991.48010	353.55859	4.20008	1028.06799	1227.40649	4.20722	322.31073	1158.99976	3.93522
Inf	0.00000	0.00000	1488.60461	794.12415	4.20944	1604.11548	477.12994	4.20973	847.47754	238.46271	4.19613	934.67426	573.20825	3.93712	1153.83459	347.41577	4.39597	1944.13306	518.37451	4.31833	419.41034	460.95752	4.52417	1991.43103	353.35425	4.20054	1027.86829	1227.43555	4.20807	322.61829	1159.72437	3.79634
Inf	0.00000	0.00000	1488.80713	794.30957	4.21157	1604.31531	477.16980	4.21252	847.29388	238.26984	4.20299	932.76764	572.34241	3.91173	1153.45203	347.34094	4.38283	1943.42407	519.04712	4.33691	419.67538	460.45105	4.72900	1991.40149	353.34619	4.20213	1027.94995	1227.46436	4.20157	323.03183	1159.46216	3.94055
Inf	0.00000	0.00000	1488.78845	794.66235	4.20460	1604.11145	477.10919	4.21048	846.99194	237.93939	4.19973	931.63403	572.60327	3.92277	1152.28223	346.00195	4.40578	1943.83313	519.23071	4.35524	420.44855	460.84973	4.73434	1991.52222	353.29297	4.20337	1027.80249	1227.23438	4.21140	322.64624	1160.23633	3.93076
Inf	0.00000	0.00000	1488.36597	794.65839	4.20521	1604.28564	477.16174	4.20954	847.27136	238.57544	4.20190	931.97302	572.28882	3.91573	1152.51843	346.65405	4.41577	1944.75000	519.21216	4.35389	419.29703	461.62036	4.74031	1991.50671	353.51318	4.20276	1028.14734	1227.53833	4.20211	322.16183	1160.01758	4.25301
Inf	0.00000	0.00000	1488.50281	794.40515	4.21012	1604.42944	477.16730	4.21225	847.52686	238.80969	4.19870	932.61707	572.37549	3.90366	1152.66956	347.76990	4.41577	1944.14648	518.98462	4.34722	418.90897	461.20691	4.69335	1991.39966	353.48486	4.20487	1027.76074	1227.29028	4.21113	322.06299	1159.38745	3.83226
Inf	0.00000	0.00000	1488.59131	794.58002	4.20810	1604.25256	477.18445	4.20736	847.43201	238.46515	4.19794	932.12128	572.26770	3.89785	1153.15710	349.22632	4.41105	1944.00220	519.42944	4.37165	418.11279	460.65540	4.70578	1991.52380	353.48511	4.20268	1027.89185	1227.07544	4.21285	322.26511	1160.54321	3.91093
Inf	0.00000	0.00000	1488.43091	794.49005	4.20984	1604.42871	477.22134	4.21032	847.50476	238.70313	4.19783	933.60150	571.78064	3.88706	1153.98206	349.16235	4.41784	1943.39026	518.83142	4.41067	417.79303	460.82434	4.70274	1991.54456	353.61353	4.20131	1027.88049	1227.40527	4.21019	322.20096	1160.22876	3.91265
Inf	0.00000	0.00000	1488.69910	794.37262	4.21220	1604.43262	477.14935	4.20987	847.25323	238.11591	4.19870	934.62592	572.13232	3.91937	1153.47852	349.27991	4.40852	1943.41174	518.20728	4.39196	418.36987	460.25854	4.69583	1991.46326	353.58032	4.20241	1028.26611	1227.33618	4.20361	322.32281	1160.74854	3.92348
Inf	0.00000	0.00000	1488.39441	794.58057	4.20841	1604.31641	477.13889	4.21143	847.53394	238.59204	4.20139	934.94427	571.58130	3.91338	1153.66992	349.13599	4.40721	1944.06458	518.72607	4.37530	418.36084	460.71350	4.70300	1991.50183	353.48779	4.20398	1028.03088	1227.11987	4.21062	322.47223	1160.26123	3.78957
Inf	0.00000	0.00000	1488.39355	794.45752	4.21062	1604.27795	477.16241	4.20877	847.34137	238.47327	4.20045	934.16675	572.39539	3.91955	1154.98499	348.65125	4.42038	1945.00427	517.83484	4.32015	418.39206	461.47559	5.21912	1991.40759	353.51611	4.20628	1028.38953	1227.24854	4.20282	322.33063	1159.67603	3.85534
Inf	0.00000	0.00000	1488.34070	794.51300	4.20866	1604.29688	477.08005	4.21021	847.68042	238.44104	4.20121	933.62329	572.48828	3.90978	1154.34961	348.71826	4.40873	1944.85547	517.54456	4.41127	418.19638	460.36975	4.45814	1991.58398	353.52148	4.20484	1028.29712	1227.26758	4.20402	321.99030	1158.49463	4.26493
Inf	0.00000	0.00000	1488.31689	794.63251	4.20512	1604.32141	477.18268	4.21405	847.49561	238.33374	4.19716	933.43347	572.00891	3.89913	1154.68799	348.31702	4.40349	1944.02515	518.15723	4.42311	417.07507	458.82581	4.43706	1991.49341	353.53223	4.20199	1028.02759	1227.57642	4.20471	321.50421	1158.18701	4.26252
Inf	0.00000	0.00000	1488.79626	794.46265	4.21400	1604.33923	477.10660	4.21112	847.63123	238.60413	4.20206	932.32587	571.54224	3.90843	1154.36133	347.82898	4.41757	1943.92334	518.49316	4.42090	416.40729	458.92114	4.30119	1991.51123	353.56274	4.20193	1028.27966	1227.30273	4.20113	320.76996	1157.92432	4.29983
Inf	0.00000	0.00000	1489.01721	794.36438	4.20891	1604.44312	477.10327	4.21081	847.23010	238.31378	4.20565	932.54236	570.87830	3.91127	1154.51855	347.67188	4.42662	1943.11963	517.84363	4.40954	416.57526	459.29138	4.40525	1991.50269	353.49805	4.20616	1027.92224	1227.43262	4.20696	320.77374	1157.22510	4.29563
Inf	0.00000	0.00000	1488.59509	794.34198	4.21082	1604.31140	477.16434	4.21020	847.33826	238.26392	4.20203	931.49469	570.00940	3.90947	1153.84119	347.06860	4.99815	1943.23376	517.07654	4.40583	416.33746	459.59985	4.24895	1991.51099	353.49854	4.20556	1027.95483	1227.43652	4.20975	321.42941	1156.47974	3.79892
Inf	0.00000	0.00000	1488.22778	794.62549	4.20777	1604.22900	477.18958	4.21024	847.23547	238.00201	4.20450	931.28571	569.18115	3.90523	1153.71326	347.49927	4.42333	1944.74890	516.57837	4.40739	415.03442	461.15881	4.35415	1991.38770	353.21655	4.20545	1028.25977	1227.44141	4.20363	321.29840	1157.01343	4.26153
Inf	0.00000	0.00000	1488.21875	794.62616	4.20977	1604.25940	477.14056	4.21325	847.51782	238.39807	4.20277	931.73633	568.84644	3.92595	1154.71899	347.41626	5.08592	1944.58606	517.22485	4.41370	415.12854	461.98340	4.39857	1991.27808	353.18457	4.20739	1028.03101	1227.76611	4.20174	320.20410	1158.13110	4.27812
Inf	0.00000	0.00000	1488.30457	794.71033	4.20810	1604.28394	477.21332	4.21177	847.32654	238.49780	4.20112	931.22327	568.57507	3.91815	1154.42493	347.79138	5.03101	1944.47192	517.30029	4.40526	415.03186	462.75220	4.64001	1991.24243	353.05859	4.20786	1027.84595	1227.08203	4.21261	321.32840	1158.83130	4.23846
Inf	0.00000	0.00000	1488.27954	794.72925	4.20558	1604.20630	477.14212	4.21101	847.25751	238.21289	4.19930	930.32990	568.14099	3.93515	1153.41931	348.07642	4.41606	1943.54773	516.70203	4.35312	415.07541	463.20007	4.43271	1991.36792	353.20923	4.20698	1028.19653	1227.06714	4.20648	321.38831	1158.35547	4.23601
Inf	0.00000	0.00000	1488.19385	794.40692	4.20931	1604.28650	477.13202	4.21211	847.05438	237.76514	4.20457	930.82703	569.05188	3.93384	1153.64978	348.89355	4.40971	1943.48596	517.13525	4.35002	415.71158	462.95349	4.44877	1991.48596	353.46021	4.20021	1028.07056	1226.97217	4.21113	322.03915	1157.97534	4.26059
Inf	0.00000	0.00000	1488.33899	794.50854	4.20585	1604.19104	477.10141	4.20969	847.30640	238.19855	4.19923	931.05261	568.54871	3.93166	1154.05725	349.67090	4.40034	1943.09070	517.84949	4.37445	417.12793	463.04932	5.42993	1991.50854	353.47559	4.20314	1027.97095	1227.35840	4.20624	321.63577	1157.97412	3.84246
Inf	0.00000	0.00000	1488.30322	794.54572	4.20622	1604.26379	477.16791	4.20904	847.42371	238.38977	4.19988	930.03149	567.18774	3.92400	1154.71265	349.93140	4.39378	1942.50476	517.96277	4.40207	417.45215	462.99512	5.44228	1991.50793	353.50684	4.19986	1028.14868	1227.65308	4.20079	322.09592	1158.19531	3.82364
